"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","477700","Check that hydration is ok on Marathon","hydration-tests","2026-08-28","failed","2026-08-28","Check hydration is successfully for each project","hydration.test.js","",""
"","174153","Check that hydration is ok on Marvel-Rivals","hydration-tests","2026-08-28","failed","2026-08-28","Check hydration is successfully for each project","hydration.test.js","",""
"","218514","Check that hydration is ok on ZZZ","hydration-tests","2026-08-28","failed","2026-08-28","Check hydration is successfully for each project","hydration.test.js","",""
"","275425","Check that hydration is ok on Hades-2","hydration-tests","2026-08-28","failed","2026-08-28","Check hydration is successfully for each project","hydration.test.js","",""
"","231833","Check that hydration is ok on 2xko","hydration-tests","2026-08-28","failed","2026-08-28","Check hydration is successfully for each project","hydration.test.js","",""
"","432893","Check that hydration is ok on Valorant","hydration-tests","2026-08-28","failed","2026-08-28","Check hydration is successfully for each project","hydration.test.js","",""
"","447537","Check that hydration is ok on PoE","hydration-tests","2026-08-28","failed","2026-08-28","Check hydration is successfully for each project","hydration.test.js","",""
"","215624","Check that hydration is ok on Riftbound","hydration-tests","2026-08-28","failed","2026-08-28","Check hydration is successfully for each project","hydration.test.js","",""
"","600495","Check that hydration is ok on PoE-2","hydration-tests","2026-08-28","failed","2026-08-28","Check hydration is successfully for each project","hydration.test.js","",""
"","1820","Check that hydration is ok on News","hydration-tests","2026-08-28","passed","2026-08-28","Check hydration is successfully for each project","hydration.test.js","",""
"","15596","Each project sitemap.xml returns the expected status code","sitemap-tests","2026-08-28","passed","2026-08-28","","sitemap.test.js","",""
"","185296","Check that hydration is ok on Borderlands-4","hydration-tests","2026-08-28","failed","2026-08-28","Check hydration is successfully for each project","hydration.test.js","",""
"","220118","Check that hydration is ok on Endfield","hydration-tests","2026-08-28","failed","2026-08-28","Check hydration is successfully for each project","hydration.test.js","",""
"","640","Sitemap index lists the expected project sitemaps","sitemap-tests","2026-08-28","passed","2026-08-28","","sitemap.test.js","",""
"","269969","Check that hydration is ok on Destiny-2","hydration-tests","2026-08-28","failed","2026-08-28","Check hydration is successfully for each project","hydration.test.js","",""
