"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","6325","Create a guide page on Borderlands 4 project","ngf-tests","2026-07-02","passed","2026-07-02","Creating UG Pages","ngf.test.js","",""
"","6956","Create a build page on 2XKO project","ngf-tests","2026-07-02","passed","2026-07-02","Creating UG Pages","ngf.test.js","",""
"","6877","Create a guide page on 2XKO project","ngf-tests","2026-07-02","passed","2026-07-02","Creating UG Pages","ngf.test.js","",""
"","7012","Create a guide page on Nightreign project","ngf-tests","2026-07-02","passed","2026-07-02","Creating UG Pages","ngf.test.js","",""
"","7919","Create a guide page on PoE 2 project","ngf-tests","2026-07-02","passed","2026-07-02","Creating UG Pages","ngf.test.js","",""
"","14431","Create a structure page on Riftbound project","ngf-tests","2026-07-02","passed","2026-07-02","Creating ST Pages","ngf.test.js","",""
"","7062","Create a tier-list page on STS 2 project","ngf-tests","2026-07-02","passed","2026-07-02","Creating UG Pages","ngf.test.js","",""
"","16288","Create a structure page on Overwatch project","ngf-tests","2026-07-02","passed","2026-07-02","Creating ST Pages","ngf.test.js","",""
"","6728","Create a build page on Borderlands 4 project","ngf-tests","2026-07-02","passed","2026-07-02","Creating UG Pages","ngf.test.js","",""
"","12193","Create a structure page on 2xko project","ngf-tests","2026-07-02","passed","2026-07-02","Creating ST Pages","ngf.test.js","",""
"","8825","Create a build page on Val project","ngf-tests","2026-07-02","passed","2026-07-02","Creating UG Pages","ngf.test.js","",""
"","7192","Create a build page on Overwatch project","ngf-tests","2026-07-02","passed","2026-07-02","Creating UG Pages","ngf.test.js","",""
"","7090","Create a tier-list page on Nightreign project","ngf-tests","2026-07-02","passed","2026-07-02","Creating UG Pages","ngf.test.js","",""
"","7893","Create a build page on Diablo 4 project","ngf-tests","2026-07-02","passed","2026-07-02","Creating UG Pages","ngf.test.js","",""
"","7069","Create a team page on ZZZ project","ngf-tests","2026-07-02","passed","2026-07-02","Creating UG Pages","ngf.test.js","",""
"","11466","Create a structure page on ZZZ project","ngf-tests","2026-07-02","passed","2026-07-02","Creating ST Pages","ngf.test.js","",""
"","8176","Create a guide page on Val project","ngf-tests","2026-07-02","passed","2026-07-02","Creating UG Pages","ngf.test.js","",""
"","6990","Create a tier-list page on Diablo 4 project","ngf-tests","2026-07-02","passed","2026-07-02","Creating UG Pages","ngf.test.js","",""
"","18000","Delete mobalytics account","account-tests","2026-07-02","passed","2026-07-02","","account.test.js","",""
"","3929","Checking ""New Games"" in the navbar on https://stg.mobalytics.gg","ngf-tests","2026-07-02","passed","2026-07-02","","ngf.test.js","",""
"","7129","Create a build page on Hades 2 project","ngf-tests","2026-07-02","passed","2026-07-02","Creating UG Pages","ngf.test.js","",""
"","7285","Create a guide page on Marathon project","ngf-tests","2026-07-02","passed","2026-07-02","Creating UG Pages","ngf.test.js","",""
"","10987","Create a structure page on LoL project","ngf-tests","2026-07-02","passed","2026-07-02","Creating ST Pages","ngf.test.js","",""
"","6862","Create a guide page on Riftbound project","ngf-tests","2026-07-02","passed","2026-07-02","Creating UG Pages","ngf.test.js","",""
"","6824","Create a build page on Deadlock project","ngf-tests","2026-07-02","passed","2026-07-02","Creating UG Pages","ngf.test.js","",""
"","12914","Create a structure page on PoE 2 project","ngf-tests","2026-07-02","passed","2026-07-02","Creating ST Pages","ngf.test.js","",""
"","30914","Create a structure page on STS 2 project","ngf-tests","2026-07-02","failed","2026-07-02","Creating ST Pages","ngf.test.js","",""
