"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","6191","Create a guide page on ZZZ project","ngf-tests","Wed Jan 07 06:53:48 UTC 2026","passed","Wed Jan 07 06:53:54 UTC 2026","Creating UG Pages","ngf.test.js","",""
"","6580","Create a build page on LoL project","ngf-tests","Wed Jan 07 06:51:45 UTC 2026","passed","Wed Jan 07 06:51:52 UTC 2026","Creating UG Pages","ngf.test.js","",""
"","1","Check that hydration is ok on: https://stg.mobalytics.gg/zzz/teams","others-tests","Wed Jan 07 07:00:27 UTC 2026","skipped","Wed Jan 07 07:00:27 UTC 2026","Check that hydration is ok on the core projects pages","others.test.js","",""
"","56139","Check x-moba-ssr-cache header & new content are present on MHW build page","others-tests","Wed Jan 07 06:59:28 UTC 2026","passed","Wed Jan 07 07:00:24 UTC 2026","","others.test.js","",""
"","1046","Check API admin permission","ngf-tests","Wed Jan 07 06:57:33 UTC 2026","passed","Wed Jan 07 06:57:34 UTC 2026","Admin permission","ngf.test.js","",""
"","0","Check that hydration is ok on: https://stg.mobalytics.gg/valorant/weapons","others-tests","Wed Jan 07 07:00:27 UTC 2026","skipped","Wed Jan 07 07:00:27 UTC 2026","Check that hydration is ok on the core projects pages","others.test.js","",""
"","0","Check that hydration is ok on: https://stg.mobalytics.gg/tft/synergies/classes","others-tests","Wed Jan 07 07:00:27 UTC 2026","skipped","Wed Jan 07 07:00:27 UTC 2026","Check that hydration is ok on the core projects pages","others.test.js","",""
"","625","Sitemap: https://stg.mobalytics.gg/2xko/sitemap.xml is opened successfully","sitemap-tests","Wed Jan 07 06:49:18 UTC 2026","passed","Wed Jan 07 06:49:18 UTC 2026","","sitemap.test.js","",""
"","3148","Game Manager role has access to the Admin ST page","ngf-tests","Wed Jan 07 06:57:41 UTC 2026","passed","Wed Jan 07 06:57:44 UTC 2026","Game Manager permission","ngf.test.js","",""
"","0","Check that hydration is ok on: https://stg.mobalytics.gg/destiny-2/tier-list","others-tests","Wed Jan 07 07:00:27 UTC 2026","skipped","Wed Jan 07 07:00:27 UTC 2026","Check that hydration is ok on the core projects pages","others.test.js","",""
"","0","Check that hydration is ok on: https://stg.mobalytics.gg/borderlands-4/guides/legendary-weapons-and-gear","others-tests","Wed Jan 07 07:00:27 UTC 2026","skipped","Wed Jan 07 07:00:27 UTC 2026","Check that hydration is ok on the core projects pages","others.test.js","",""
"","0","Check that hydration is ok on: https://stg.mobalytics.gg/deadlock/player-profile","others-tests","Wed Jan 07 07:00:27 UTC 2026","skipped","Wed Jan 07 07:00:27 UTC 2026","Check that hydration is ok on the core projects pages","others.test.js","",""
"","0","Check that hydration is ok on: https://stg.mobalytics.gg/destiny-2/lp/profile","others-tests","Wed Jan 07 07:00:27 UTC 2026","skipped","Wed Jan 07 07:00:27 UTC 2026","Check that hydration is ok on the core projects pages","others.test.js","",""
"","0","Check that hydration is ok on: https://stg.mobalytics.gg/elden-ring-nightreign/profile","others-tests","Wed Jan 07 07:00:27 UTC 2026","skipped","Wed Jan 07 07:00:27 UTC 2026","Check that hydration is ok on the core projects pages","others.test.js","",""
"","5311","Create a build page on Val project","ngf-tests","Wed Jan 07 06:51:52 UTC 2026","passed","Wed Jan 07 06:51:57 UTC 2026","Creating UG Pages","ngf.test.js","",""
"","0","Check that hydration is ok on: https://stg.mobalytics.gg/deadlock/guides","others-tests","Wed Jan 07 07:00:27 UTC 2026","skipped","Wed Jan 07 07:00:27 UTC 2026","Check that hydration is ok on the core projects pages","others.test.js","",""
"","5017","Create a guide page on Marvel Rivals project","ngf-tests","Wed Jan 07 06:53:43 UTC 2026","passed","Wed Jan 07 06:53:48 UTC 2026","Creating UG Pages","ngf.test.js","",""
"","0","Check that hydration is ok on: https://stg.mobalytics.gg/elden-ring-nightreign/classes","others-tests","Wed Jan 07 07:00:27 UTC 2026","skipped","Wed Jan 07 07:00:27 UTC 2026","Check that hydration is ok on the core projects pages","others.test.js","",""
"","0","Check that hydration is ok on: https://stg.mobalytics.gg/zzz","others-tests","Wed Jan 07 07:00:27 UTC 2026","skipped","Wed Jan 07 07:00:27 UTC 2026","Check that hydration is ok on the core projects pages","others.test.js","",""
"","0","Check that hydration is ok on: https://stg.mobalytics.gg/mhw/builds","others-tests","Wed Jan 07 07:00:27 UTC 2026","skipped","Wed Jan 07 07:00:27 UTC 2026","Check that hydration is ok on the core projects pages","others.test.js","",""
"","9371","Create a structure page on Destiny 2 project","ngf-tests","Wed Jan 07 06:50:18 UTC 2026","passed","Wed Jan 07 06:50:28 UTC 2026","Creating ST Pages","ngf.test.js","",""
"","0","Check that hydration is ok on: https://stg.mobalytics.gg/destiny-2/community-builds","others-tests","Wed Jan 07 07:00:27 UTC 2026","skipped","Wed Jan 07 07:00:27 UTC 2026","Check that hydration is ok on the core projects pages","others.test.js","",""
"","5274","Create a guide page on LoL project","ngf-tests","Wed Jan 07 06:53:18 UTC 2026","passed","Wed Jan 07 06:53:23 UTC 2026","Creating UG Pages","ngf.test.js","",""
"","4470","Create a guide page on 2XKO project","ngf-tests","Wed Jan 07 06:53:38 UTC 2026","passed","Wed Jan 07 06:53:43 UTC 2026","Creating UG Pages","ngf.test.js","",""
"","6236","Check the availability of advertisement blocks for Hades 2 game","advertisement-tests","Wed Jan 07 06:48:28 UTC 2026","passed","Wed Jan 07 06:48:35 UTC 2026","","advertisement.test.js","",""
"","1","Check that hydration is ok on: https://stg.mobalytics.gg/poe-2/profile","others-tests","Wed Jan 07 07:00:27 UTC 2026","skipped","Wed Jan 07 07:00:27 UTC 2026","Check that hydration is ok on the core projects pages","others.test.js","",""
"","5590","Create a tier-list page on Marvel Rivals project","ngf-tests","Wed Jan 07 06:55:14 UTC 2026","passed","Wed Jan 07 06:55:20 UTC 2026","Creating UG Pages","ngf.test.js","",""
"","690","Sitemap: https://stg.mobalytics.gg/borderlands-4/sitemap.xml is opened successfully","sitemap-tests","Wed Jan 07 06:49:14 UTC 2026","passed","Wed Jan 07 06:49:15 UTC 2026","","sitemap.test.js","",""
"","0","Check that hydration is ok on: https://stg.mobalytics.gg/the-bazaar/database/items-and-enchantments","others-tests","Wed Jan 07 07:00:27 UTC 2026","skipped","Wed Jan 07 07:00:27 UTC 2026","Check that hydration is ok on the core projects pages","others.test.js","",""
"","0","Check that hydration is ok on: https://stg.mobalytics.gg/hades-2/wiki","others-tests","Wed Jan 07 07:00:27 UTC 2026","skipped","Wed Jan 07 07:00:27 UTC 2026","Check that hydration is ok on the core projects pages","others.test.js","",""
"","1","Check that hydration is ok on: https://stg.mobalytics.gg/destiny-2/builds","others-tests","Wed Jan 07 07:00:27 UTC 2026","skipped","Wed Jan 07 07:00:27 UTC 2026","Check that hydration is ok on the core projects pages","others.test.js","",""
"","0","Check that hydration is ok on: https://stg.mobalytics.gg/marvel-rivals","others-tests","Wed Jan 07 07:00:27 UTC 2026","skipped","Wed Jan 07 07:00:27 UTC 2026","Check that hydration is ok on the core projects pages","others.test.js","",""
"","0","Check that hydration is ok on: https://stg.mobalytics.gg/lol/lp/profile","others-tests","Wed Jan 07 07:00:27 UTC 2026","skipped","Wed Jan 07 07:00:27 UTC 2026","Check that hydration is ok on the core projects pages","others.test.js","",""
"","0","Check that hydration is ok on: https://stg.mobalytics.gg/valorant/agents","others-tests","Wed Jan 07 07:00:27 UTC 2026","skipped","Wed Jan 07 07:00:27 UTC 2026","Check that hydration is ok on the core projects pages","others.test.js","",""
"","7534","Create a structure page on Valorant project","ngf-tests","Wed Jan 07 06:50:11 UTC 2026","passed","Wed Jan 07 06:50:18 UTC 2026","Creating ST Pages","ngf.test.js","",""
"","6455","Create a build page on PoE project","ngf-tests","Wed Jan 07 06:53:06 UTC 2026","passed","Wed Jan 07 06:53:12 UTC 2026","Creating UG Pages","ngf.test.js","",""
"","0","Check that hydration is ok on: https://stg.mobalytics.gg/deadlock/tier-list/expert","others-tests","Wed Jan 07 07:00:27 UTC 2026","skipped","Wed Jan 07 07:00:27 UTC 2026","Check that hydration is ok on the core projects pages","others.test.js","",""
"","4659","Create a tier-list page on PoE project","ngf-tests","Wed Jan 07 06:56:10 UTC 2026","passed","Wed Jan 07 06:56:15 UTC 2026","Creating UG Pages","ngf.test.js","",""
"","3057","Check the availability of advertisement blocks for 2XKO game","advertisement-tests","Wed Jan 07 06:47:59 UTC 2026","passed","Wed Jan 07 06:48:02 UTC 2026","","advertisement.test.js","",""
"","9705","Admin role can duplicate the structure page","ngf-tests","Wed Jan 07 06:56:37 UTC 2026","passed","Wed Jan 07 06:56:47 UTC 2026","Admin permission","ngf.test.js","",""
"","5364","Check the availability of advertisement blocks for PoE 2 game","advertisement-tests","Wed Jan 07 06:48:41 UTC 2026","passed","Wed Jan 07 06:48:47 UTC 2026","","advertisement.test.js","",""
"","10954","Create a structure page on Riftbound project","ngf-tests","Wed Jan 07 06:49:31 UTC 2026","passed","Wed Jan 07 06:49:42 UTC 2026","Creating ST Pages","ngf.test.js","",""
"","3224","Check static data on NGF 2XKO","ngf-tests","Wed Jan 07 06:58:30 UTC 2026","passed","Wed Jan 07 06:58:33 UTC 2026","","ngf.test.js","",""
"","4798","Create a tier-list page on Diablo 4 project","ngf-tests","Wed Jan 07 06:55:25 UTC 2026","passed","Wed Jan 07 06:55:29 UTC 2026","Creating UG Pages","ngf.test.js","",""
"","0","Check that hydration is ok on: https://stg.mobalytics.gg/poe/builds","others-tests","Wed Jan 07 07:00:27 UTC 2026","skipped","Wed Jan 07 07:00:27 UTC 2026","Check that hydration is ok on the core projects pages","others.test.js","",""
"","1","Check that hydration is ok on: https://stg.mobalytics.gg/poe-2/starter-builds","others-tests","Wed Jan 07 07:00:27 UTC 2026","skipped","Wed Jan 07 07:00:27 UTC 2026","Check that hydration is ok on the core projects pages","others.test.js","",""
"","5584","Create a build page on ZZZ project","ngf-tests","Wed Jan 07 06:52:15 UTC 2026","passed","Wed Jan 07 06:52:20 UTC 2026","Creating UG Pages","ngf.test.js","",""
"","2563","Check the availability of advertisement blocks for Destiny 2 game","advertisement-tests","Wed Jan 07 06:48:22 UTC 2026","passed","Wed Jan 07 06:48:25 UTC 2026","","advertisement.test.js","",""
"","0","Check that hydration is ok on: https://stg.mobalytics.gg/diablo-4","others-tests","Wed Jan 07 07:00:27 UTC 2026","skipped","Wed Jan 07 07:00:27 UTC 2026","Check that hydration is ok on the core projects pages","others.test.js","",""
"","0","Check that hydration is ok on: https://stg.mobalytics.gg/zzz/drive-discs","others-tests","Wed Jan 07 07:00:27 UTC 2026","skipped","Wed Jan 07 07:00:27 UTC 2026","Check that hydration is ok on the core projects pages","others.test.js","",""
"","8441","Create a structure page on Bazaar project","ngf-tests","Wed Jan 07 06:51:09 UTC 2026","passed","Wed Jan 07 06:51:17 UTC 2026","Creating ST Pages","ngf.test.js","",""
"","0","Check that hydration is ok on: https://stg.mobalytics.gg/poe-2/guides","others-tests","Wed Jan 07 07:00:27 UTC 2026","skipped","Wed Jan 07 07:00:27 UTC 2026","Check that hydration is ok on the core projects pages","others.test.js","",""
"","0","Check that hydration is ok on: https://stg.mobalytics.gg/the-bazaar/guides","others-tests","Wed Jan 07 07:00:27 UTC 2026","skipped","Wed Jan 07 07:00:27 UTC 2026","Check that hydration is ok on the core projects pages","others.test.js","",""
"","7514","Create a structure page on Marvel Rivals project","ngf-tests","Wed Jan 07 06:51:17 UTC 2026","passed","Wed Jan 07 06:51:25 UTC 2026","Creating ST Pages","ngf.test.js","",""
"","0","Check that hydration is ok on: https://stg.mobalytics.gg/zzz/characters","others-tests","Wed Jan 07 07:00:27 UTC 2026","skipped","Wed Jan 07 07:00:27 UTC 2026","Check that hydration is ok on the core projects pages","others.test.js","",""
"","4652","Create a team page on ZZZ project","ngf-tests","Wed Jan 07 06:56:19 UTC 2026","passed","Wed Jan 07 06:56:24 UTC 2026","Creating UG Pages","ngf.test.js","",""
"","5399","Create a guide page on Hades 2 project","ngf-tests","Wed Jan 07 06:54:13 UTC 2026","passed","Wed Jan 07 06:54:19 UTC 2026","Creating UG Pages","ngf.test.js","",""
