"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","9503","Activate tracking build modal appears for regular user","build-tracker-tests","2026-09-07","passed","2026-09-07","","build-tracker/build-tracker.test.js","",""
"","126","setup internal writer","auth-setup","2026-09-07","passed","2026-09-07","","setup/authByPermissions.setup.test.js","",""
"","684","setup admin","auth-setup","2026-09-07","passed","2026-09-07","","setup/authByPermissions.setup.test.js","",""
"","4865","Activate tracking build modal appears for unauthorized user","build-tracker-tests","2026-09-07","passed","2026-09-07","","build-tracker/build-tracker.test.js","",""
"","120","setup game manager","auth-setup","2026-09-07","passed","2026-09-07","","setup/authByPermissions.setup.test.js","",""
