"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","11195","Check video block, footer banner, L vertical banner, S vertical banner for unauthorized user - PoE 2 in desktop at 1680x1050 viewport size","advertisement-tests","Fri May 01 06:53:02 UTC 2026","passed","Fri May 01 06:53:13 UTC 2026","Verify ad blocks within the desktop viewport range (>1412px) for different user roles","advertisement.test.js","",""
"","7723","Check video block & footer banner for unauthorized user - 2XKO in mobile at 360x780 viewport size","advertisement-tests","Fri May 01 06:28:59 UTC 2026","passed","Fri May 01 06:29:07 UTC 2026","Verify ad blocks within the mobile viewport range (320–575px) for different user roles","advertisement.test.js","",""
"","6444","Check video block & footer banner for plus user - 2XKO in desktop at 1100x800 viewport size","advertisement-tests","Fri May 01 06:49:07 UTC 2026","passed","Fri May 01 06:49:13 UTC 2026","Verify ad blocks within the desktop viewport range (1024-1232px) for different user roles","advertisement.test.js","",""
"","5201","Check video block, footer banner, L vertical banner for ad free user - PoE 2 in desktop at 1280x800 viewport size","advertisement-tests","Fri May 01 06:51:49 UTC 2026","passed","Fri May 01 06:51:55 UTC 2026","Verify ad blocks within the desktop viewport range (1233-1411px) for different user roles","advertisement.test.js","",""
"","9192","Check video block, footer banner, L vertical banner for unauthorized user - ZZZ in desktop at 1280x800 viewport size","advertisement-tests","Fri May 01 06:49:44 UTC 2026","passed","Fri May 01 06:49:53 UTC 2026","Verify ad blocks within the desktop viewport range (1233-1411px) for different user roles","advertisement.test.js","",""
"","6462","Check video block, footer banner, L vertical banner for ad free user - Endfield in desktop at 1280x800 viewport size","advertisement-tests","Fri May 01 06:51:53 UTC 2026","passed","Fri May 01 06:51:59 UTC 2026","Verify ad blocks within the desktop viewport range (1233-1411px) for different user roles","advertisement.test.js","",""
"","10201","Check video block & footer banner for regular user - Riftbound in desktop at 1100x800 viewport size","advertisement-tests","Fri May 01 06:47:20 UTC 2026","passed","Fri May 01 06:47:30 UTC 2026","Verify ad blocks within the desktop viewport range (1024-1232px) for different user roles","advertisement.test.js","",""
"","11205","Check video block, footer banner, L vertical banner for unauthorized user - Monster Hunter Wilds in desktop at 1280x800 viewport size","advertisement-tests","Fri May 01 06:49:53 UTC 2026","passed","Fri May 01 06:50:04 UTC 2026","Verify ad blocks within the desktop viewport range (1233-1411px) for different user roles","advertisement.test.js","",""
"","4748","Check ad blocks for ad free user - STS 2 in mobile at 360x780 viewport size","advertisement-tests","Fri May 01 06:30:39 UTC 2026","passed","Fri May 01 06:30:43 UTC 2026","Verify ad blocks within the mobile viewport range (320–575px) for different user roles","advertisement.test.js","",""
"","4126","Check advertisement blocks for ad free user - Monster Hunter Wilds in desktop at 800x800 viewport size","advertisement-tests","Fri May 01 06:45:07 UTC 2026","passed","Fri May 01 06:45:11 UTC 2026","Verify video ad block & footer banner within the desktop viewport range (768-1023px) for different user roles","advertisement.test.js","",""
