"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","3142","Check video block, footer banner, L vertical banner, S vertical banner for unauthorized user - 2XKO in desktop at 1680x1050 viewport size","advertisement-tests","Tue Apr 21 06:33:45 UTC 2026","passed","Tue Apr 21 06:33:48 UTC 2026","Verify ad blocks within the desktop viewport range (>1412px) for different user roles","advertisement.test.js","",""
"","6265","Create a guide page on The Bazaar project","ngf-tests","Tue Apr 21 06:22:24 UTC 2026","passed","Tue Apr 21 06:22:30 UTC 2026","Creating UG Pages","ngf.test.js","",""
"","5635","Check static data on NGF 2XKO","ngf-tests","Tue Apr 21 06:28:06 UTC 2026","passed","Tue Apr 21 06:28:12 UTC 2026","","ngf.test.js","",""
"","7051","Create a tier-list page on Marathon project","ngf-tests","Tue Apr 21 06:24:54 UTC 2026","passed","Tue Apr 21 06:25:01 UTC 2026","Creating UG Pages","ngf.test.js","",""
"","7565","Create a tier-list page on Endfield project","ngf-tests","Tue Apr 21 06:24:46 UTC 2026","passed","Tue Apr 21 06:24:54 UTC 2026","Creating UG Pages","ngf.test.js","",""
"","6110","Check static data on NGF PoE 2","ngf-tests","Tue Apr 21 06:29:57 UTC 2026","passed","Tue Apr 21 06:30:03 UTC 2026","","ngf.test.js","",""
"","11508","Create a structure page on Endfield project","ngf-tests","Tue Apr 21 06:15:55 UTC 2026","passed","Tue Apr 21 06:16:06 UTC 2026","Creating ST Pages","ngf.test.js","",""
"","6356","Create a guide page on Borderlands 4 project","ngf-tests","Tue Apr 21 06:21:59 UTC 2026","passed","Tue Apr 21 06:22:05 UTC 2026","Creating UG Pages","ngf.test.js","",""
"","365","setup game manager","auth-setup","Tue Apr 21 06:14:42 UTC 2026","passed","Tue Apr 21 06:14:43 UTC 2026","","setup/auth.setup.test.js","",""
"","6957","Create a build page on The Bazaar project","ngf-tests","Tue Apr 21 06:20:21 UTC 2026","passed","Tue Apr 21 06:20:27 UTC 2026","Creating UG Pages","ngf.test.js","",""
"","7251","Check static data on NGF Borderlands 4","ngf-tests","Tue Apr 21 06:28:42 UTC 2026","passed","Tue Apr 21 06:28:49 UTC 2026","","ngf.test.js","",""
"","5916","Create a guide page on Val project","ngf-tests","Tue Apr 21 06:20:52 UTC 2026","passed","Tue Apr 21 06:20:58 UTC 2026","Creating UG Pages","ngf.test.js","",""
"","3855","Check video block, footer banner, L vertical banner, S vertical banner for unauthorized user - Marathon in desktop at 1680x1050 viewport size","advertisement-tests","Tue Apr 21 06:38:22 UTC 2026","passed","Tue Apr 21 06:38:25 UTC 2026","Verify ad blocks within the desktop viewport range (>1412px) for different user roles","advertisement.test.js","",""
"","10568","Admin role can upload a video to CDN on the structure pages","ngf-tests","Tue Apr 21 06:26:40 UTC 2026","passed","Tue Apr 21 06:26:51 UTC 2026","Admin permission","ngf.test.js","",""
"","9383","Create a structure page on Destiny 2 project","ngf-tests","Tue Apr 21 06:16:55 UTC 2026","passed","Tue Apr 21 06:17:04 UTC 2026","Creating ST Pages","ngf.test.js","",""
