"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","41175","Create a tier list page on PoE project","ngf-tests","Mon Oct 20 12:01:43 UTC 2025","passed","Mon Oct 20 12:02:24 UTC 2025","Creating UG Pages","ngf.test.js","",""
"","34561","Create a build page on ZZZ project","ngf-tests","Mon Oct 20 11:55:40 UTC 2025","passed","Mon Oct 20 11:56:14 UTC 2025","Creating UG Pages","ngf.test.js","",""
"","20995","Admin role has access to SEO modal on the structure pages","ngf-tests","Mon Oct 20 12:05:09 UTC 2025","passed","Mon Oct 20 12:05:30 UTC 2025","Admin permission","ngf.test.js","",""
"","37123","Create a structure page on Nightreign project","ngf-tests","Mon Oct 20 11:52:56 UTC 2025","passed","Mon Oct 20 11:53:33 UTC 2025","Creating ST Pages","ngf.test.js","",""
"","31600","Create a guide page on Nightreign project","ngf-tests","Mon Oct 20 11:57:42 UTC 2025","passed","Mon Oct 20 11:58:14 UTC 2025","Creating UG Pages","ngf.test.js","",""
"","53702","Create a structure page on LoL project","ngf-tests","Mon Oct 20 11:51:08 UTC 2025","passed","Mon Oct 20 11:52:01 UTC 2025","Creating ST Pages","ngf.test.js","",""
"","45362","Create a team page on ZZZ project","ngf-tests","Mon Oct 20 12:00:58 UTC 2025","passed","Mon Oct 20 12:01:43 UTC 2025","Creating UG Pages","ngf.test.js","",""
"","36520","Create a guide page on TFT project","ngf-tests","Mon Oct 20 11:58:18 UTC 2025","passed","Mon Oct 20 11:58:55 UTC 2025","Creating UG Pages","ngf.test.js","",""
"","13230","Game Manager role can't archive, duplicate ST pages","ngf-tests","Mon Oct 20 12:06:48 UTC 2025","passed","Mon Oct 20 12:07:01 UTC 2025","Game Manager permission","ngf.test.js","",""
"","28830","Create a build page on TFT project","ngf-tests","Mon Oct 20 11:55:10 UTC 2025","passed","Mon Oct 20 11:55:39 UTC 2025","Creating UG Pages","ngf.test.js","",""
"","40800","Create a build page on Valorant project","ngf-tests","Mon Oct 20 11:55:39 UTC 2025","passed","Mon Oct 20 11:56:20 UTC 2025","Creating UG Pages","ngf.test.js","",""
"","25692","Create a build page on Marvel Rivals project","ngf-tests","Mon Oct 20 11:56:14 UTC 2025","passed","Mon Oct 20 11:56:40 UTC 2025","Creating UG Pages","ngf.test.js","",""
"","65825","Create a structure page on MHW project","ngf-tests","Mon Oct 20 11:53:15 UTC 2025","passed","Mon Oct 20 11:54:20 UTC 2025","Creating ST Pages","ngf.test.js","",""
"","67510","Create a structure page on Bazaar project","ngf-tests","Mon Oct 20 11:53:33 UTC 2025","passed","Mon Oct 20 11:54:41 UTC 2025","Creating ST Pages","ngf.test.js","",""
"","9323","Internal Writer role has NO access to the control panel","ngf-tests","Mon Oct 20 12:06:17 UTC 2025","passed","Mon Oct 20 12:06:27 UTC 2025","Internal Writer permission","ngf.test.js","",""
"","26987","Create a guide page on Destiny 2 project","ngf-tests","Mon Oct 20 11:57:51 UTC 2025","passed","Mon Oct 20 11:58:18 UTC 2025","Creating UG Pages","ngf.test.js","",""
"","12017","Game Manager role can't publish ST pages","ngf-tests","Mon Oct 20 12:06:37 UTC 2025","passed","Mon Oct 20 12:06:49 UTC 2025","Game Manager permission","ngf.test.js","",""
"","31943","Create a tier list page on Deadlock project","ngf-tests","Mon Oct 20 12:01:48 UTC 2025","passed","Mon Oct 20 12:02:20 UTC 2025","Creating UG Pages","ngf.test.js","",""
"","29808","Check the availability of advertising blocks for all games","advertisement-tests","Mon Oct 20 11:50:37 UTC 2025","passed","Mon Oct 20 11:51:06 UTC 2025","","advertisement.test.js","",""
"","1783","Check API Internal Writer permission","ngf-tests","Mon Oct 20 12:06:27 UTC 2025","passed","Mon Oct 20 12:06:28 UTC 2025","Internal Writer permission","ngf.test.js","",""
"","28131","Create a guide page on Valorant project","ngf-tests","Mon Oct 20 11:58:14 UTC 2025","passed","Mon Oct 20 11:58:42 UTC 2025","Creating UG Pages","ngf.test.js","",""
"","36997","Create a tier list page on Valorant project","ngf-tests","Mon Oct 20 12:01:11 UTC 2025","passed","Mon Oct 20 12:01:48 UTC 2025","Creating UG Pages","ngf.test.js","",""
"","44432","Create a tier list page on TFT project","ngf-tests","Mon Oct 20 12:00:22 UTC 2025","passed","Mon Oct 20 12:01:06 UTC 2025","Creating UG Pages","ngf.test.js","",""
"","57448","Create a structure page on Deadlock project","ngf-tests","Mon Oct 20 11:53:02 UTC 2025","passed","Mon Oct 20 11:53:59 UTC 2025","Creating ST Pages","ngf.test.js","",""
"","36787","Create a guide page on Borderlands 4 project","ngf-tests","Mon Oct 20 11:59:27 UTC 2025","passed","Mon Oct 20 12:00:04 UTC 2025","Creating UG Pages","ngf.test.js","",""
"","41696","Create ST Page with empty 'CardGrid' widget","ngf-tests","Mon Oct 20 11:51:08 UTC 2025","passed","Mon Oct 20 11:51:49 UTC 2025","Creating ST Pages","ngf.test.js","",""
"","4862","Error validation: 404 'Not Found' status code & title","others-tests","Mon Oct 20 12:07:25 UTC 2025","passed","Mon Oct 20 12:07:30 UTC 2025","","others.test.js","",""
"","68886","Admin role is allowed to publish structure pages","ngf-tests","Mon Oct 20 12:04:00 UTC 2025","passed","Mon Oct 20 12:05:09 UTC 2025","Admin permission","ngf.test.js","",""
"","32304","Create a tier list page on Nightreign project","ngf-tests","Mon Oct 20 12:01:47 UTC 2025","passed","Mon Oct 20 12:02:19 UTC 2025","Creating UG Pages","ngf.test.js","",""
"","702","setup internal writer","setup","Mon Oct 20 11:50:34 UTC 2025","passed","Mon Oct 20 11:50:35 UTC 2025","","setup/auth.setup.test.js","",""
"","28007","Create a build page on Nightreign project","ngf-tests","Mon Oct 20 11:56:48 UTC 2025","passed","Mon Oct 20 11:57:16 UTC 2025","Creating UG Pages","ngf.test.js","",""
"","24408","Create a guide page on MHW project","ngf-tests","Mon Oct 20 11:59:32 UTC 2025","passed","Mon Oct 20 11:59:56 UTC 2025","Creating UG Pages","ngf.test.js","",""
"","32778","Create a guide page on Marvel Rivals project","ngf-tests","Mon Oct 20 11:59:51 UTC 2025","passed","Mon Oct 20 12:00:24 UTC 2025","Creating UG Pages","ngf.test.js","",""
"","55381","Create a guide page on PoE project","ngf-tests","Mon Oct 20 11:58:42 UTC 2025","passed","Mon Oct 20 11:59:37 UTC 2025","Creating UG Pages","ngf.test.js","",""
"","34746","Create a build page on Hades 2 project","ngf-tests","Mon Oct 20 11:56:53 UTC 2025","passed","Mon Oct 20 11:57:27 UTC 2025","Creating UG Pages","ngf.test.js","",""
"","14778","Game Manager has access to SEO modal on the structure pages","ngf-tests","Mon Oct 20 12:06:49 UTC 2025","passed","Mon Oct 20 12:07:04 UTC 2025","Game Manager permission","ngf.test.js","",""
"","27281","Game Manager can upload a video to CDN on the structure pages","ngf-tests","Mon Oct 20 12:07:01 UTC 2025","passed","Mon Oct 20 12:07:28 UTC 2025","Game Manager permission","ngf.test.js","",""
"","778","setup admin","setup","Mon Oct 20 11:50:34 UTC 2025","passed","Mon Oct 20 11:50:35 UTC 2025","","setup/auth.setup.test.js","",""
"","8159","St Widget contains ""Edit"" button, ""Delete"" button & ""Create Page"" button is present on ST Admin page for Admin role","ngf-tests","Mon Oct 20 12:02:57 UTC 2025","passed","Mon Oct 20 12:03:05 UTC 2025","Admin permission","ngf.test.js","",""
"","26133","Create a guide page on Bazaar project","ngf-tests","Mon Oct 20 11:59:37 UTC 2025","passed","Mon Oct 20 12:00:03 UTC 2025","Creating UG Pages","ngf.test.js","",""
"","28978","Create a tier list page on Hades 2 project","ngf-tests","Mon Oct 20 12:02:46 UTC 2025","passed","Mon Oct 20 12:03:15 UTC 2025","Creating UG Pages","ngf.test.js","",""
"","23469","Create a guide page on Diablo 4 project","ngf-tests","Mon Oct 20 11:57:28 UTC 2025","passed","Mon Oct 20 11:57:51 UTC 2025","Creating UG Pages","ngf.test.js","",""
"","34379","Create a structure page on Hades 2 project","ngf-tests","Mon Oct 20 11:54:20 UTC 2025","passed","Mon Oct 20 11:54:55 UTC 2025","Creating ST Pages","ngf.test.js","",""
"","8255","St Widget contains only ""Edit"" button & ""Create Page"" button is missing on ST page for Game Manager role","ngf-tests","Mon Oct 20 12:06:28 UTC 2025","passed","Mon Oct 20 12:06:37 UTC 2025","Game Manager permission","ngf.test.js","",""
"","60140","Create a structure page on Destiny 2 project","ngf-tests","Mon Oct 20 11:52:02 UTC 2025","passed","Mon Oct 20 11:53:02 UTC 2025","Creating ST Pages","ngf.test.js","",""
"","58037","Admin role can upload an image to CDN on the ug page","ngf-tests","Mon Oct 20 12:05:30 UTC 2025","passed","Mon Oct 20 12:06:28 UTC 2025","Admin permission","ngf.test.js","",""
"","32607","Create a tier list page on Borderlands 4 project","ngf-tests","Mon Oct 20 12:02:24 UTC 2025","passed","Mon Oct 20 12:02:57 UTC 2025","Creating UG Pages","ngf.test.js","",""
"","35854","Create a tier list page on LoL project","ngf-tests","Mon Oct 20 12:01:42 UTC 2025","passed","Mon Oct 20 12:02:18 UTC 2025","Creating UG Pages","ngf.test.js","",""
"","1907","Check API admin permission","ngf-tests","Mon Oct 20 12:05:55 UTC 2025","passed","Mon Oct 20 12:05:57 UTC 2025","Admin permission","ngf.test.js","",""
"","28477","Create a build page on LoL project","ngf-tests","Mon Oct 20 11:55:44 UTC 2025","passed","Mon Oct 20 11:56:13 UTC 2025","Creating UG Pages","ngf.test.js","",""
"","35766","Create a tier list page on ZZZ project","ngf-tests","Mon Oct 20 12:02:20 UTC 2025","passed","Mon Oct 20 12:02:56 UTC 2025","Creating UG Pages","ngf.test.js","",""
"","56002","Check x-moba-ssr-cache header & new content are present on MHW build page","others-tests","Mon Oct 20 12:07:18 UTC 2025","passed","Mon Oct 20 12:08:14 UTC 2025","","others.test.js","",""
"","37374","Create a guide page on Deadlock project","ngf-tests","Mon Oct 20 11:58:55 UTC 2025","passed","Mon Oct 20 11:59:32 UTC 2025","Creating UG Pages","ngf.test.js","",""
"","33628","Create a structure page on Diablo 4 project","ngf-tests","Mon Oct 20 11:52:41 UTC 2025","passed","Mon Oct 20 11:53:14 UTC 2025","Creating ST Pages","ngf.test.js","",""
"","10819","Checking ""New Games"" in the navbar on https://mobalytics.gg","ngf-tests","Mon Oct 20 11:51:08 UTC 2025","passed","Mon Oct 20 11:51:19 UTC 2025","","ngf.test.js","",""
"","11318","View mode of the ""/qa-not-delete-st-page"" structure page is available for the Game Manager role","ngf-tests","Mon Oct 20 12:06:36 UTC 2025","passed","Mon Oct 20 12:06:48 UTC 2025","Game Manager permission","ngf.test.js","",""
"","33907","Game Manager role can can upload an image to CDN on the ug page","ngf-tests","Mon Oct 20 12:07:04 UTC 2025","passed","Mon Oct 20 12:07:38 UTC 2025","Game Manager permission","ngf.test.js","",""
"","49722","Create a tier list page on MHW project","ngf-tests","Mon Oct 20 12:00:57 UTC 2025","passed","Mon Oct 20 12:01:47 UTC 2025","Creating UG Pages","ngf.test.js","",""
"","67063","Admin role can edit the structure page","ngf-tests","Mon Oct 20 12:06:14 UTC 2025","passed","Mon Oct 20 12:07:21 UTC 2025","Admin permission","ngf.test.js","",""
"","45704","Create a tier list page on Marvel Rivals project","ngf-tests","Mon Oct 20 12:03:14 UTC 2025","passed","Mon Oct 20 12:03:59 UTC 2025","Creating UG Pages","ngf.test.js","",""
"","53851","Admin role can upload a video to CDN on the structure pages","ngf-tests","Mon Oct 20 12:06:19 UTC 2025","passed","Mon Oct 20 12:07:12 UTC 2025","Admin permission","ngf.test.js","",""
"","35996","Create a tier list page on Destiny 2 project","ngf-tests","Mon Oct 20 12:01:06 UTC 2025","passed","Mon Oct 20 12:01:42 UTC 2025","Creating UG Pages","ngf.test.js","",""
"","2213","Check API Game Manager permission","ngf-tests","Mon Oct 20 12:07:13 UTC 2025","passed","Mon Oct 20 12:07:15 UTC 2025","Game Manager permission","ngf.test.js","",""
"","33057","Create a build page on MHW project","ngf-tests","Mon Oct 20 11:56:20 UTC 2025","passed","Mon Oct 20 11:56:53 UTC 2025","Creating UG Pages","ngf.test.js","",""
"","38397","Create a guide page on LoL project","ngf-tests","Mon Oct 20 11:58:40 UTC 2025","passed","Mon Oct 20 11:59:18 UTC 2025","Creating UG Pages","ngf.test.js","",""
"","20421","Delete mobalytics account","account-tests","Mon Oct 20 11:50:35 UTC 2025","passed","Mon Oct 20 11:50:55 UTC 2025","","account.test.js","",""
