"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","10050","Create a structure page on Bazaar project","ngf-tests","2026-08-09","passed","2026-08-09","Creating ST Pages","ngf/creating-st-pages.test.js","",""
"","6691","Create a tier-list page on 2XKO project","ngf-tests","2026-08-09","passed","2026-08-09","Creating UG Pages","ngf/creating-ug-pages.test.js","",""
"","7482","Create a guide page on PoE 2 project","ngf-tests","2026-08-09","passed","2026-08-09","Creating UG Pages","ngf/creating-ug-pages.test.js","",""
"","10370","Create a structure page on Valorant project","ngf-tests","2026-08-09","passed","2026-08-09","Creating ST Pages","ngf/creating-st-pages.test.js","",""
"","7238","Create a tier-list page on STS 2 project","ngf-tests","2026-08-09","passed","2026-08-09","Creating UG Pages","ngf/creating-ug-pages.test.js","",""
"","5041","Check static data on NGF NTE","ngf-tests","2026-08-09","passed","2026-08-09","","ngf/static-data.test.js","",""
"","8978","Create a structure page on Destiny 2 project","ngf-tests","2026-08-09","passed","2026-08-09","Creating ST Pages","ngf/creating-st-pages.test.js","",""
"","6500","Create a tier-list page on Borderlands 4 project","ngf-tests","2026-08-09","passed","2026-08-09","Creating UG Pages","ngf/creating-ug-pages.test.js","",""
"","8459","Create a build page on TFT project","ngf-tests","2026-08-09","passed","2026-08-09","Creating UG Pages","ngf/creating-ug-pages.test.js","",""
"","6554","Create a tier-list page on The Bazaar project","ngf-tests","2026-08-09","passed","2026-08-09","Creating UG Pages","ngf/creating-ug-pages.test.js","",""
"","2775","Checking ""New Games"" in the navbar on https://stg.mobalytics.gg","ngf-tests","2026-08-09","passed","2026-08-09","","ngf/new-games-in-navbar.test.js","",""
"","6680","Create a guide page on Borderlands 4 project","ngf-tests","2026-08-09","passed","2026-08-09","Creating UG Pages","ngf/creating-ug-pages.test.js","",""
"","8463","Create a build page on PoE 2 project","ngf-tests","2026-08-09","passed","2026-08-09","Creating UG Pages","ngf/creating-ug-pages.test.js","",""
"","11299","Create a structure page on Diablo 4 project","ngf-tests","2026-08-09","passed","2026-08-09","Creating ST Pages","ngf/creating-st-pages.test.js","",""
"","5136","Check static data on NGF ZZZ","ngf-tests","2026-08-09","passed","2026-08-09","","ngf/static-data.test.js","",""
"","10380","Create a structure page on ZZZ project","ngf-tests","2026-08-09","passed","2026-08-09","Creating ST Pages","ngf/creating-st-pages.test.js","",""
