"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","90483","Create a structure page on STS 2 project","ngf-tests","2026-07-28","broken","2026-07-28","Creating ST Pages","ngf.test.js","",""
"","90934","Create a structure page on 2xko project","ngf-tests","2026-07-28","broken","2026-07-28","Creating ST Pages","ngf.test.js","",""
"","118","setup internal writer","auth-setup","2026-07-28","passed","2026-07-28","","setup/auth.setup.test.js","",""
"","16794","Change display name","account-tests","2026-07-28","passed","2026-07-28","","account.test.js","",""
"","261","setup game manager","auth-setup","2026-07-28","passed","2026-07-28","","setup/auth.setup.test.js","",""
"","1079","setup admin","auth-setup","2026-07-28","passed","2026-07-28","","setup/auth.setup.test.js","",""
"","11729","Delete mobalytics account","account-tests","2026-07-28","passed","2026-07-28","","account.test.js","",""
"","3298","Checking ""New Games"" in the navbar on https://stg.mobalytics.gg","ngf-tests","2026-07-28","passed","2026-07-28","","ngf.test.js","",""
"","90475","Create a structure page on Overwatch project","ngf-tests","2026-07-28","broken","2026-07-28","Creating ST Pages","ngf.test.js","",""
