"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","54","Verify main pages for each project: https://mobalytics.gg/zzz/planner/builds return a successful status code","sitemap-tests","Fri Apr 17 06:12:45 UTC 2026","passed","Fri Apr 17 06:12:45 UTC 2026","Sitemap links return a successful status code for each project","sitemap.test.js","",""
"","62","Verify main pages for each project: https://mobalytics.gg/zzz/w-engines return a successful status code","sitemap-tests","Fri Apr 17 06:12:46 UTC 2026","passed","Fri Apr 17 06:12:46 UTC 2026","Sitemap links return a successful status code for each project","sitemap.test.js","",""
"","40","Verify main pages for each project: https://mobalytics.gg/zzz/teams return a successful status code","sitemap-tests","Fri Apr 17 06:12:45 UTC 2026","passed","Fri Apr 17 06:12:46 UTC 2026","Sitemap links return a successful status code for each project","sitemap.test.js","",""
"","58","Verify main pages for each project: https://mobalytics.gg/zzz/profile return a successful status code","sitemap-tests","Fri Apr 17 06:12:45 UTC 2026","passed","Fri Apr 17 06:12:45 UTC 2026","Sitemap links return a successful status code for each project","sitemap.test.js","",""
"","49","Verify main pages for each project: https://mobalytics.gg/slay-the-spire-2/encounters return a successful status code","sitemap-tests","Fri Apr 17 06:12:46 UTC 2026","passed","Fri Apr 17 06:12:46 UTC 2026","Sitemap links return a successful status code for each project","sitemap.test.js","",""
"","76","Verify main pages for each project: https://mobalytics.gg/poe-2/builds return a successful status code","sitemap-tests","Fri Apr 17 06:12:42 UTC 2026","passed","Fri Apr 17 06:12:42 UTC 2026","Sitemap links return a successful status code for each project","sitemap.test.js","",""
"","253805","Check that hydration is ok on ZZZ","hydration-tests","Fri Apr 17 06:25:47 UTC 2026","passed","Fri Apr 17 06:30:01 UTC 2026","Check hydration is successfully for each project","hydration.test.js","",""
"","64","Verify main pages for each project: https://mobalytics.gg/diablo-4/tier-list return a successful status code","sitemap-tests","Fri Apr 17 06:12:42 UTC 2026","passed","Fri Apr 17 06:12:42 UTC 2026","Sitemap links return a successful status code for each project","sitemap.test.js","",""
"","46","Verify main pages for each project: https://mobalytics.gg/valorant/weapons return a successful status code","sitemap-tests","Fri Apr 17 06:12:44 UTC 2026","passed","Fri Apr 17 06:12:44 UTC 2026","Sitemap links return a successful status code for each project","sitemap.test.js","",""
"","50","Verify main pages for each project: https://mobalytics.gg/poe/profile return a successful status code","sitemap-tests","Fri Apr 17 06:12:42 UTC 2026","passed","Fri Apr 17 06:12:42 UTC 2026","Sitemap links return a successful status code for each project","sitemap.test.js","",""
"","246092","Check that hydration is ok on News","hydration-tests","Fri Apr 17 06:25:01 UTC 2026","passed","Fri Apr 17 06:29:07 UTC 2026","Check hydration is successfully for each project","hydration.test.js","",""
"","5986","Verify that all 100 links in the borderlands-4-sitemap return a successful status code","sitemap-tests","Fri Apr 17 06:12:46 UTC 2026","passed","Fri Apr 17 06:12:52 UTC 2026","Sitemap links return a successful status code for each project","sitemap.test.js","",""
"","50","Verify main pages for each project: https://mobalytics.gg/destiny-2/tier-list return a successful status code","sitemap-tests","Fri Apr 17 06:12:43 UTC 2026","passed","Fri Apr 17 06:12:43 UTC 2026","Sitemap links return a successful status code for each project","sitemap.test.js","",""
"","54","Verify main pages for each project: https://mobalytics.gg/hades-2/profile return a successful status code","sitemap-tests","Fri Apr 17 06:12:43 UTC 2026","passed","Fri Apr 17 06:12:43 UTC 2026","Sitemap links return a successful status code for each project","sitemap.test.js","",""
"","30784","Check project links in the main sitemap list https://mobalytics.gg/sitemap.xml","sitemap-tests","Fri Apr 17 06:13:48 UTC 2026","failed","Fri Apr 17 06:14:18 UTC 2026","","sitemap.test.js","",""
"","1567","Verify that all 100 links in the 2xko-sitemap return a successful status code","sitemap-tests","Fri Apr 17 06:13:11 UTC 2026","passed","Fri Apr 17 06:13:13 UTC 2026","Sitemap links return a successful status code for each project","sitemap.test.js","",""
"","286","Verify main pages for each project: https://mobalytics.gg/elden-ring-nightreign/profile return a successful status code","sitemap-tests","Fri Apr 17 06:12:43 UTC 2026","passed","Fri Apr 17 06:12:44 UTC 2026","Sitemap links return a successful status code for each project","sitemap.test.js","",""
"","243810","Check that hydration is ok on Riftbound","hydration-tests","Fri Apr 17 06:18:21 UTC 2026","passed","Fri Apr 17 06:22:25 UTC 2026","Check hydration is successfully for each project","hydration.test.js","",""
"","51","Verify main pages for each project: https://mobalytics.gg/tft/lp/profile return a successful status code","sitemap-tests","Fri Apr 17 06:12:41 UTC 2026","passed","Fri Apr 17 06:12:41 UTC 2026","Sitemap links return a successful status code for each project","sitemap.test.js","",""
"","7481","Verify that all 100 links in the zzz-sitemap return a successful status code","sitemap-tests","Fri Apr 17 06:13:20 UTC 2026","passed","Fri Apr 17 06:13:28 UTC 2026","Sitemap links return a successful status code for each project","sitemap.test.js","",""
"","60","Verify main pages for each project: https://mobalytics.gg/mhw/builds return a successful status code","sitemap-tests","Fri Apr 17 06:12:45 UTC 2026","passed","Fri Apr 17 06:12:45 UTC 2026","Sitemap links return a successful status code for each project","sitemap.test.js","",""
"","52","Verify main pages for each project: https://mobalytics.gg/hades-2/wiki return a successful status code","sitemap-tests","Fri Apr 17 06:12:43 UTC 2026","passed","Fri Apr 17 06:12:43 UTC 2026","Sitemap links return a successful status code for each project","sitemap.test.js","",""
"","1525","Verify that all 100 links in the elden-ring-nightreign-sitemap return a successful status code","sitemap-tests","Fri Apr 17 06:13:21 UTC 2026","passed","Fri Apr 17 06:13:22 UTC 2026","Sitemap links return a successful status code for each project","sitemap.test.js","",""
"","52","Verify main pages for each project: https://mobalytics.gg/marvel-rivals/battle-matrix/home return a successful status code","sitemap-tests","Fri Apr 17 06:12:45 UTC 2026","passed","Fri Apr 17 06:12:45 UTC 2026","Sitemap links return a successful status code for each project","sitemap.test.js","",""
"","57","Verify main pages for each project: https://mobalytics.gg/marvel-rivals/profile return a successful status code","sitemap-tests","Fri Apr 17 06:12:45 UTC 2026","passed","Fri Apr 17 06:12:45 UTC 2026","Sitemap links return a successful status code for each project","sitemap.test.js","",""
"","82","Verify main pages for each project: https://mobalytics.gg/tft/guides return a successful status code","sitemap-tests","Fri Apr 17 06:12:42 UTC 2026","passed","Fri Apr 17 06:12:42 UTC 2026","Sitemap links return a successful status code for each project","sitemap.test.js","",""
"","51","Verify main pages for each project: https://mobalytics.gg/mhw/monster-guides return a successful status code","sitemap-tests","Fri Apr 17 06:12:45 UTC 2026","passed","Fri Apr 17 06:12:45 UTC 2026","Sitemap links return a successful status code for each project","sitemap.test.js","",""
