"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","104740","Check that hydration is ok on Borderlands-4","hydration-tests","Fri Feb 20 07:08:46 UTC 2026","passed","Fri Feb 20 07:10:31 UTC 2026","Check hydration is successfully for each project","hydration.test.js","",""
"","102271","Check that hydration is ok on Bazaar","hydration-tests","Fri Feb 20 07:15:24 UTC 2026","passed","Fri Feb 20 07:17:07 UTC 2026","Check hydration is successfully for each project","hydration.test.js","",""
"","100172","Check that hydration is ok on Deadlock","hydration-tests","Fri Feb 20 07:13:44 UTC 2026","passed","Fri Feb 20 07:15:24 UTC 2026","Check hydration is successfully for each project","hydration.test.js","",""
"","8294","Check that hydration is ok on PoE","hydration-tests","Fri Feb 20 07:06:41 UTC 2026","passed","Fri Feb 20 07:06:50 UTC 2026","Check hydration is successfully for each project","hydration.test.js","",""
"","115518","Check that hydration is ok on Destiny-2","hydration-tests","Fri Feb 20 07:03:27 UTC 2026","passed","Fri Feb 20 07:05:22 UTC 2026","Check hydration is successfully for each project","hydration.test.js","",""
"","4228","Check 100 links is opened successfully in the table on zzz sitemap: https://stg.mobalytics.gg/zzz/sitemap.xml","sitemap-tests","Fri Feb 20 06:59:37 UTC 2026","passed","Fri Feb 20 06:59:42 UTC 2026","Sitemap links open successfully for each project","sitemap.test.js","",""
"","664","Check project links in the main sitemap list https://stg.mobalytics.gg/sitemap.xml","sitemap-tests","Fri Feb 20 06:50:34 UTC 2026","passed","Fri Feb 20 06:50:34 UTC 2026","","sitemap.test.js","",""
"","9915","Check 100 links is opened successfully in the table on mhw sitemap: https://stg.mobalytics.gg/mhw/sitemap.xml","sitemap-tests","Fri Feb 20 06:59:47 UTC 2026","passed","Fri Feb 20 06:59:57 UTC 2026","Sitemap links open successfully for each project","sitemap.test.js","",""
"","33798","Check 100 links is opened successfully in the table on deadlock sitemap: https://stg.mobalytics.gg/deadlock/sitemap.xml","sitemap-tests","Fri Feb 20 06:59:59 UTC 2026","passed","Fri Feb 20 07:00:32 UTC 2026","Sitemap links open successfully for each project","sitemap.test.js","",""
"","25293","Check that hydration is ok on 2xko","hydration-tests","Fri Feb 20 07:05:58 UTC 2026","passed","Fri Feb 20 07:06:24 UTC 2026","Check hydration is successfully for each project","hydration.test.js","",""
"","6808","Check 100 links is opened successfully in the table on tft sitemap: https://stg.mobalytics.gg/tft/sitemap.xml","sitemap-tests","Fri Feb 20 06:53:46 UTC 2026","passed","Fri Feb 20 06:53:52 UTC 2026","Sitemap links open successfully for each project","sitemap.test.js","",""
"","8439","Check 100 links is opened successfully in the table on valorant sitemap: https://stg.mobalytics.gg/valorant/sitemap.xml","sitemap-tests","Fri Feb 20 06:53:37 UTC 2026","passed","Fri Feb 20 06:53:46 UTC 2026","Sitemap links open successfully for each project","sitemap.test.js","",""
"","17545","Check that hydration is ok on Riftbound","hydration-tests","Fri Feb 20 07:06:24 UTC 2026","passed","Fri Feb 20 07:06:41 UTC 2026","Check hydration is successfully for each project","hydration.test.js","",""
"","17574","Check 100 links is opened successfully in the table on destiny-2 sitemap: https://stg.mobalytics.gg/destiny-2/sitemap.xml","sitemap-tests","Fri Feb 20 06:58:04 UTC 2026","passed","Fri Feb 20 06:58:22 UTC 2026","Sitemap links open successfully for each project","sitemap.test.js","",""
"","8689","Check that hydration is ok on Marathon","hydration-tests","Fri Feb 20 07:05:22 UTC 2026","passed","Fri Feb 20 07:05:31 UTC 2026","Check hydration is successfully for each project","hydration.test.js","",""
"","42311","Check that hydration is ok on Hades-2","hydration-tests","Fri Feb 20 07:06:50 UTC 2026","passed","Fri Feb 20 07:07:32 UTC 2026","Check hydration is successfully for each project","hydration.test.js","",""
