"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","8346","Check ad blocks for ad free user - Marvel Rivals in mobile at 360x780 viewport size","advertisement-tests","2026-07-03","passed","2026-07-03","Verify ad blocks within the mobile viewport range (320–575px) for different user roles","advertisement.test.js","",""
"","10124","Check advertisement blocks for regular user - ZZZ in desktop at 640x1024 viewport size","advertisement-tests","2026-07-03","passed","2026-07-03","Verify ad blocks within the desktop viewport range (576-767px) for different user roles","advertisement.test.js","",""
"","11379","Check video block, footer banner, L vertical banner for regular user - Marvel Rivals in desktop at 1280x800 viewport size","advertisement-tests","2026-07-03","passed","2026-07-03","Verify ad blocks within the desktop viewport range (1233-1411px) for different user roles","advertisement.test.js","",""
"","3620","Check advertisement blocks for ad free user - Val in desktop at 640x1024 viewport size","advertisement-tests","2026-07-03","passed","2026-07-03","Verify ad blocks within the desktop viewport range (576-767px) for different user roles","advertisement.test.js","",""
"","12390","Check video block, footer banner, L vertical banner, S vertical banner for unauthorized user - PoE in desktop at 1680x1050 viewport size","advertisement-tests","2026-07-03","passed","2026-07-03","Verify ad blocks within the desktop viewport range (>1412px) for different user roles","advertisement.test.js","",""
"","11355","Check video block & footer banner for plus user - ZZZ in desktop at 1100x800 viewport size","advertisement-tests","2026-07-03","passed","2026-07-03","Verify ad blocks within the desktop viewport range (1024-1232px) for different user roles","advertisement.test.js","",""
"","9076","Check advertisement blocks for ad free user - PoE 2 in desktop at 800x800 viewport size","advertisement-tests","2026-07-03","passed","2026-07-03","Verify video ad block & footer banner within the desktop viewport range (768-1023px) for different user roles","advertisement.test.js","",""
"","8631","Check video block & footer banner for ad free user - Deadlock in desktop at 1100x800 viewport size","advertisement-tests","2026-07-03","passed","2026-07-03","Verify ad blocks within the desktop viewport range (1024-1232px) for different user roles","advertisement.test.js","",""
"","9188","Check advertisement blocks for regular user - Deadlock in desktop at 640x1024 viewport size","advertisement-tests","2026-07-03","passed","2026-07-03","Verify ad blocks within the desktop viewport range (576-767px) for different user roles","advertisement.test.js","",""
"","8836","Check video block & footer banner for unauthorized user - Endfield in desktop at 800x800 viewport size","advertisement-tests","2026-07-03","passed","2026-07-03","Verify video ad block & footer banner within the desktop viewport range (768-1023px) for different user roles","advertisement.test.js","",""
"","9282","Check video block & footer banner for ad free user - Hades 2 in desktop at 1100x800 viewport size","advertisement-tests","2026-07-03","passed","2026-07-03","Verify ad blocks within the desktop viewport range (1024-1232px) for different user roles","advertisement.test.js","",""
"","9503","Check ad blocks for plus user - LoL in mobile at 360x780 viewport size","advertisement-tests","2026-07-03","passed","2026-07-03","Verify ad blocks within the mobile viewport range (320–575px) for different user roles","advertisement.test.js","",""
"","8932","Check video block & footer banner for unauthorized user - 2XKO in mobile at 360x780 viewport size","advertisement-tests","2026-07-03","passed","2026-07-03","Verify ad blocks within the mobile viewport range (320–575px) for different user roles","advertisement.test.js","",""
"","9502","Check advertisement blocks for plus user - Hades 2 in desktop at 800x800 viewport size","advertisement-tests","2026-07-03","passed","2026-07-03","Verify video ad block & footer banner within the desktop viewport range (768-1023px) for different user roles","advertisement.test.js","",""
"","13055","Check video block & footer banner for regular user - TFT in desktop at 800x800 viewport size","advertisement-tests","2026-07-03","passed","2026-07-03","Verify video ad block & footer banner within the desktop viewport range (768-1023px) for different user roles","advertisement.test.js","",""
"","9837","Check advertisement blocks for unauthorized user - Borderlands 4 in desktop at 640x1024 viewport size","advertisement-tests","2026-07-03","passed","2026-07-03","Verify ad blocks within the desktop viewport range (576-767px) for different user roles","advertisement.test.js","",""
"","11257","Check video block & footer banner for unauthorized user - STS 2 in desktop at 1100x800 viewport size","advertisement-tests","2026-07-03","passed","2026-07-03","Verify ad blocks within the desktop viewport range (1024-1232px) for different user roles","advertisement.test.js","",""
"","13562","Check video block, footer banner, L vertical banner for regular user - Nightreign in desktop at 1280x800 viewport size","advertisement-tests","2026-07-03","passed","2026-07-03","Verify ad blocks within the desktop viewport range (1233-1411px) for different user roles","advertisement.test.js","",""
"","7559","Check advertisement blocks for ad free user - Marathon in desktop at 640x1024 viewport size","advertisement-tests","2026-07-03","passed","2026-07-03","Verify ad blocks within the desktop viewport range (576-767px) for different user roles","advertisement.test.js","",""
"","2","Check ad blocks for regular user - Val in mobile at 360x780 viewport size","advertisement-tests","2026-07-03","skipped","2026-07-03","Verify ad blocks within the mobile viewport range (320–575px) for different user roles","advertisement.test.js","",""
"","14084","Check video block, footer banner, L vertical banner for regular user - Monster Hunter Wilds in desktop at 1280x800 viewport size","advertisement-tests","2026-07-03","passed","2026-07-03","Verify ad blocks within the desktop viewport range (1233-1411px) for different user roles","advertisement.test.js","",""
"","13509","Check video block, footer banner, L vertical banner, S vertical banner for regular user - Marvel Rivals in desktop at 1680x1050 viewport size","advertisement-tests","2026-07-03","passed","2026-07-03","Verify ad blocks within the desktop viewport range (>1412px) for different user roles","advertisement.test.js","",""
"","4003","Check video block, footer banner, L vertical banner for ad free user - Endfield in desktop at 1280x800 viewport size","advertisement-tests","2026-07-03","passed","2026-07-03","Verify ad blocks within the desktop viewport range (1233-1411px) for different user roles","advertisement.test.js","",""
"","7959","Check advertisement blocks for plus user - 2XKO in desktop at 800x800 viewport size","advertisement-tests","2026-07-03","passed","2026-07-03","Verify video ad block & footer banner within the desktop viewport range (768-1023px) for different user roles","advertisement.test.js","",""
"","13797","Check video block, footer banner, L vertical banner, S vertical banner for plus user - ZZZ in desktop at 1680x1050 viewport size","advertisement-tests","2026-07-03","passed","2026-07-03","Verify ad blocks within the desktop viewport range (>1412px) for different user roles","advertisement.test.js","",""
"","8199","Check advertisement blocks for plus user - Endfield in desktop at 640x1024 viewport size","advertisement-tests","2026-07-03","passed","2026-07-03","Verify ad blocks within the desktop viewport range (576-767px) for different user roles","advertisement.test.js","",""
"","11449","Check advertisement blocks for regular user - Borderlands 4 in desktop at 640x1024 viewport size","advertisement-tests","2026-07-03","passed","2026-07-03","Verify ad blocks within the desktop viewport range (576-767px) for different user roles","advertisement.test.js","",""
"","7231","Check ad blocks for ad free user - Deadlock in mobile at 360x780 viewport size","advertisement-tests","2026-07-03","passed","2026-07-03","Verify ad blocks within the mobile viewport range (320–575px) for different user roles","advertisement.test.js","",""
"","15107","Check video block & footer banner for regular user - Monster Hunter Wilds in desktop at 1100x800 viewport size","advertisement-tests","2026-07-03","passed","2026-07-03","Verify ad blocks within the desktop viewport range (1024-1232px) for different user roles","advertisement.test.js","",""
"","11403","Check video block, footer banner, L vertical banner, S vertical banner for plus user - Monster Hunter Wilds in desktop at 1680x1050 viewport size","advertisement-tests","2026-07-03","passed","2026-07-03","Verify ad blocks within the desktop viewport range (>1412px) for different user roles","advertisement.test.js","",""
"","4452","Check video block & footer banner for plus user - Overwatch in desktop at 1100x800 viewport size","advertisement-tests","2026-07-03","passed","2026-07-03","Verify ad blocks within the desktop viewport range (1024-1232px) for different user roles","advertisement.test.js","",""
"","11864","Check video block, footer banner, L vertical banner for regular user - Borderlands 4 in desktop at 1280x800 viewport size","advertisement-tests","2026-07-03","passed","2026-07-03","Verify ad blocks within the desktop viewport range (1233-1411px) for different user roles","advertisement.test.js","",""
"","7200","Check advertisement blocks for ad free user - Borderlands 4 in desktop at 640x1024 viewport size","advertisement-tests","2026-07-03","passed","2026-07-03","Verify ad blocks within the desktop viewport range (576-767px) for different user roles","advertisement.test.js","",""
"","7896","Check video block, footer banner, L vertical banner for plus user - Marathon in desktop at 1280x800 viewport size","advertisement-tests","2026-07-03","passed","2026-07-03","Verify ad blocks within the desktop viewport range (1233-1411px) for different user roles","advertisement.test.js","",""
"","8487","Check video block & footer banner for unauthorized user - Riftbound in mobile at 360x780 viewport size","advertisement-tests","2026-07-03","passed","2026-07-03","Verify ad blocks within the mobile viewport range (320–575px) for different user roles","advertisement.test.js","",""
"","4482","Check video block, footer banner, L vertical banner for unauthorized user - Borderlands 4 in desktop at 1280x800 viewport size","advertisement-tests","2026-07-03","passed","2026-07-03","Verify ad blocks within the desktop viewport range (1233-1411px) for different user roles","advertisement.test.js","",""
"","6748","Check advertisement blocks for plus user - Deadlock in desktop at 800x800 viewport size","advertisement-tests","2026-07-03","passed","2026-07-03","Verify video ad block & footer banner within the desktop viewport range (768-1023px) for different user roles","advertisement.test.js","",""
"","8018","Check advertisement blocks for ad free user - Overwatch in desktop at 800x800 viewport size","advertisement-tests","2026-07-03","passed","2026-07-03","Verify video ad block & footer banner within the desktop viewport range (768-1023px) for different user roles","advertisement.test.js","",""
"","12009","Check video block & footer banner for ad free user - Marathon in desktop at 1100x800 viewport size","advertisement-tests","2026-07-03","passed","2026-07-03","Verify ad blocks within the desktop viewport range (1024-1232px) for different user roles","advertisement.test.js","",""
"","10570","Check video block, footer banner, L vertical banner for regular user - Hades 2 in desktop at 1280x800 viewport size","advertisement-tests","2026-07-03","passed","2026-07-03","Verify ad blocks within the desktop viewport range (1233-1411px) for different user roles","advertisement.test.js","",""
"","18279","Check video block & footer banner for ad free user - LoL in desktop at 1100x800 viewport size","advertisement-tests","2026-07-03","passed","2026-07-03","Verify ad blocks within the desktop viewport range (1024-1232px) for different user roles","advertisement.test.js","",""
"","18121","Check video block, footer banner, L vertical banner, S vertical banner for regular user - Monster Hunter Wilds in desktop at 1680x1050 viewport size","advertisement-tests","2026-07-03","passed","2026-07-03","Verify ad blocks within the desktop viewport range (>1412px) for different user roles","advertisement.test.js","",""
"","7447","Check advertisement blocks for ad free user - Hades 2 in desktop at 640x1024 viewport size","advertisement-tests","2026-07-03","passed","2026-07-03","Verify ad blocks within the desktop viewport range (576-767px) for different user roles","advertisement.test.js","",""
"","7896","Check advertisement blocks for plus user - Borderlands 4 in desktop at 640x1024 viewport size","advertisement-tests","2026-07-03","passed","2026-07-03","Verify ad blocks within the desktop viewport range (576-767px) for different user roles","advertisement.test.js","",""
"","14918","Check video block & footer banner for regular user - STS 2 in desktop at 1100x800 viewport size","advertisement-tests","2026-07-03","passed","2026-07-03","Verify ad blocks within the desktop viewport range (1024-1232px) for different user roles","advertisement.test.js","",""
"","9446","Check ad blocks for regular user - LoL in mobile at 360x780 viewport size","advertisement-tests","2026-07-03","passed","2026-07-03","Verify ad blocks within the mobile viewport range (320–575px) for different user roles","advertisement.test.js","",""
"","6452","Check video block & footer banner for plus user - Deadlock in desktop at 1100x800 viewport size","advertisement-tests","2026-07-03","passed","2026-07-03","Verify ad blocks within the desktop viewport range (1024-1232px) for different user roles","advertisement.test.js","",""
"","10268","Check advertisement blocks for regular user - Marathon in desktop at 640x1024 viewport size","advertisement-tests","2026-07-03","passed","2026-07-03","Verify ad blocks within the desktop viewport range (576-767px) for different user roles","advertisement.test.js","",""
"","9331","Check video block & footer banner for unauthorized user - STS 2 in mobile at 360x780 viewport size","advertisement-tests","2026-07-03","passed","2026-07-03","Verify ad blocks within the mobile viewport range (320–575px) for different user roles","advertisement.test.js","",""
"","14225","Check ad blocks for regular user - Borderlands 4 in mobile at 360x780 viewport size","advertisement-tests","2026-07-03","passed","2026-07-03","Verify ad blocks within the mobile viewport range (320–575px) for different user roles","advertisement.test.js","",""
"","7158","Check video block, footer banner, L vertical banner for ad free user - Borderlands 4 in desktop at 1280x800 viewport size","advertisement-tests","2026-07-03","passed","2026-07-03","Verify ad blocks within the desktop viewport range (1233-1411px) for different user roles","advertisement.test.js","",""
"","10276","Check video block & footer banner for unauthorized user - STS 2 in desktop at 800x800 viewport size","advertisement-tests","2026-07-03","passed","2026-07-03","Verify video ad block & footer banner within the desktop viewport range (768-1023px) for different user roles","advertisement.test.js","",""
"","10494","Check advertisement blocks for unauthorized user - Hades 2 in desktop at 640x1024 viewport size","advertisement-tests","2026-07-03","passed","2026-07-03","Verify ad blocks within the desktop viewport range (576-767px) for different user roles","advertisement.test.js","",""
"","13342","Check video block, footer banner, L vertical banner, S vertical banner for plus user - Nightreign in desktop at 1680x1050 viewport size","advertisement-tests","2026-07-03","passed","2026-07-03","Verify ad blocks within the desktop viewport range (>1412px) for different user roles","advertisement.test.js","",""
"","8152","Check ad blocks for plus user - Hades 2 in mobile at 360x780 viewport size","advertisement-tests","2026-07-03","passed","2026-07-03","Verify ad blocks within the mobile viewport range (320–575px) for different user roles","advertisement.test.js","",""
"","8773","Check video block & footer banner for unauthorized user - Endfield in mobile at 360x780 viewport size","advertisement-tests","2026-07-03","passed","2026-07-03","Verify ad blocks within the mobile viewport range (320–575px) for different user roles","advertisement.test.js","",""
"","6990","Check advertisement blocks for ad free user - STS 2 in desktop at 640x1024 viewport size","advertisement-tests","2026-07-03","passed","2026-07-03","Verify ad blocks within the desktop viewport range (576-767px) for different user roles","advertisement.test.js","",""
"","11492","Check video block & footer banner for regular user - Deadlock in desktop at 1100x800 viewport size","advertisement-tests","2026-07-03","passed","2026-07-03","Verify ad blocks within the desktop viewport range (1024-1232px) for different user roles","advertisement.test.js","",""
"","8541","Check ad blocks for plus user - PoE in mobile at 360x780 viewport size","advertisement-tests","2026-07-03","passed","2026-07-03","Verify ad blocks within the mobile viewport range (320–575px) for different user roles","advertisement.test.js","",""
"","13735","Check video block, footer banner, L vertical banner, S vertical banner for regular user - TFT in desktop at 1680x1050 viewport size","advertisement-tests","2026-07-03","passed","2026-07-03","Verify ad blocks within the desktop viewport range (>1412px) for different user roles","advertisement.test.js","",""
"","11544","Check video block & footer banner for ad free user - Monster Hunter Wilds in desktop at 1100x800 viewport size","advertisement-tests","2026-07-03","passed","2026-07-03","Verify ad blocks within the desktop viewport range (1024-1232px) for different user roles","advertisement.test.js","",""
