"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","188388","Check that hydration is ok on ZZZ","hydration-tests","Thu Feb 19 23:01:56 UTC 2026","passed","Thu Feb 19 23:05:04 UTC 2026","Check hydration is successfully for each project","hydration.test.js","",""
"","172378","Check that hydration is ok on Riftbound","hydration-tests","Thu Feb 19 22:55:50 UTC 2026","passed","Thu Feb 19 22:58:43 UTC 2026","Check hydration is successfully for each project","hydration.test.js","",""
"","16171","Check 100 links is opened successfully in the table on sitemap_index: https://mobalytics.gg/sitemap_index.xml","sitemap-tests","Thu Feb 19 22:51:07 UTC 2026","passed","Thu Feb 19 22:51:23 UTC 2026","Sitemap links open successfully for each project","sitemap.test.js","",""
"","10475","Check 100 links is opened successfully in the table on riftbound sitemap: https://mobalytics.gg/riftbound/sitemap.xml","sitemap-tests","Thu Feb 19 22:51:47 UTC 2026","passed","Thu Feb 19 22:51:58 UTC 2026","Sitemap links open successfully for each project","sitemap.test.js","",""
"","11485","Check 100 links is opened successfully in the table on hades-2 sitemap: https://mobalytics.gg/hades-2/sitemap.xml","sitemap-tests","Thu Feb 19 22:51:54 UTC 2026","passed","Thu Feb 19 22:52:05 UTC 2026","Sitemap links open successfully for each project","sitemap.test.js","",""
"","36","Check 100 links is opened successfully in the table on example-game sitemap: https://mobalytics.gg/example-game/sitemap.xml","sitemap-tests","Thu Feb 19 22:51:47 UTC 2026","skipped","Thu Feb 19 22:51:47 UTC 2026","Sitemap links open successfully for each project","sitemap.test.js","",""
"","139733","Check that hydration is ok on Marvel-Rivals","hydration-tests","Thu Feb 19 23:02:06 UTC 2026","passed","Thu Feb 19 23:04:26 UTC 2026","Check hydration is successfully for each project","hydration.test.js","",""
"","291575","Check that hydration is ok on PoE","hydration-tests","Thu Feb 19 22:57:04 UTC 2026","passed","Thu Feb 19 23:01:56 UTC 2026","Check hydration is successfully for each project","hydration.test.js","",""
"","11717","Check 100 links is opened successfully in the table on deadlock sitemap: https://mobalytics.gg/deadlock/sitemap.xml","sitemap-tests","Thu Feb 19 22:52:16 UTC 2026","passed","Thu Feb 19 22:52:28 UTC 2026","Sitemap links open successfully for each project","sitemap.test.js","",""
"","14937","Check 100 links is opened successfully in the table on poe sitemap: https://mobalytics.gg/poe/sitemap.xml","sitemap-tests","Thu Feb 19 22:51:49 UTC 2026","passed","Thu Feb 19 22:52:04 UTC 2026","Sitemap links open successfully for each project","sitemap.test.js","",""
"","129533","Check that hydration is ok on News","hydration-tests","Thu Feb 19 23:01:33 UTC 2026","passed","Thu Feb 19 23:03:43 UTC 2026","Check hydration is successfully for each project","hydration.test.js","",""
"","203045","Check that hydration is ok on Borderlands-4","hydration-tests","Thu Feb 19 22:58:43 UTC 2026","passed","Thu Feb 19 23:02:06 UTC 2026","Check hydration is successfully for each project","hydration.test.js","",""
"","197665","Check that hydration is ok on MHW","hydration-tests","Thu Feb 19 23:02:42 UTC 2026","passed","Thu Feb 19 23:05:59 UTC 2026","Check hydration is successfully for each project","hydration.test.js","",""
"","142212","Check that hydration is ok on Deadlock","hydration-tests","Thu Feb 19 23:03:43 UTC 2026","passed","Thu Feb 19 23:06:05 UTC 2026","Check hydration is successfully for each project","hydration.test.js","",""
"","34","Check 100 links is opened successfully in the table on overwatch sitemap: https://mobalytics.gg/overwatch/sitemap.xml","sitemap-tests","Thu Feb 19 22:52:37 UTC 2026","skipped","Thu Feb 19 22:52:37 UTC 2026","Sitemap links open successfully for each project","sitemap.test.js","",""
"","13732","Check 100 links is opened successfully in the table on mhw sitemap: https://mobalytics.gg/mhw/sitemap.xml","sitemap-tests","Thu Feb 19 22:52:05 UTC 2026","passed","Thu Feb 19 22:52:19 UTC 2026","Sitemap links open successfully for each project","sitemap.test.js","",""
"","3515","Check 100 links is opened successfully in the table on 2xko sitemap: https://mobalytics.gg/2xko/sitemap.xml","sitemap-tests","Thu Feb 19 22:51:45 UTC 2026","passed","Thu Feb 19 22:51:49 UTC 2026","Sitemap links open successfully for each project","sitemap.test.js","",""
"","328549","Check that hydration is ok on PoE-2","hydration-tests","Thu Feb 19 22:57:13 UTC 2026","passed","Thu Feb 19 23:02:42 UTC 2026","Check hydration is successfully for each project","hydration.test.js","",""
"","537","Check project links in the main sitemap list https://mobalytics.gg/sitemap.xml","sitemap-tests","Thu Feb 19 22:51:07 UTC 2026","passed","Thu Feb 19 22:51:07 UTC 2026","","sitemap.test.js","",""
"","9130","Check 100 links is opened successfully in the table on valorant sitemap: https://mobalytics.gg/valorant/sitemap.xml","sitemap-tests","Thu Feb 19 22:51:19 UTC 2026","passed","Thu Feb 19 22:51:28 UTC 2026","Sitemap links open successfully for each project","sitemap.test.js","",""
"","915","Check 100 links is opened successfully in the table on tft sitemap: https://mobalytics.gg/tft/sitemap.xml","sitemap-tests","Thu Feb 19 22:51:23 UTC 2026","passed","Thu Feb 19 22:51:24 UTC 2026","Sitemap links open successfully for each project","sitemap.test.js","",""
"","192679","Check that hydration is ok on Valorant","hydration-tests","Thu Feb 19 22:52:38 UTC 2026","passed","Thu Feb 19 22:55:50 UTC 2026","Check hydration is successfully for each project","hydration.test.js","",""
"","17516","Check 100 links is opened successfully in the table on poe-2 sitemap: https://mobalytics.gg/poe-2/sitemap.xml","sitemap-tests","Thu Feb 19 22:52:19 UTC 2026","passed","Thu Feb 19 22:52:37 UTC 2026","Sitemap links open successfully for each project","sitemap.test.js","",""
"","137349","Check that hydration is ok on Champions-Sitemap","hydration-tests","Thu Feb 19 23:05:59 UTC 2026","passed","Thu Feb 19 23:08:17 UTC 2026","Check hydration is successfully for each project","hydration.test.js","",""
"","20699","Check 100 links is opened successfully in the table on tft set4-5 sitemap: https://mobalytics.gg/tft/set4-5/sitemap.xml","sitemap-tests","Thu Feb 19 22:51:24 UTC 2026","passed","Thu Feb 19 22:51:45 UTC 2026","Sitemap links open successfully for each project","sitemap.test.js","",""
"","16149","Check 100 featured builds is opened successfully on diablo-4 sitemap: https://mobalytics.gg/diablo-4/sitemap.xml","sitemap-tests","Thu Feb 19 22:51:07 UTC 2026","passed","Thu Feb 19 22:51:23 UTC 2026","Sitemap links open successfully for each project","sitemap.test.js","",""
