"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","17204","Admin role has access to SEO modal on the structure pages","ngf-tests","Thu Sep 18 12:12:47 UTC 2025","passed","Thu Sep 18 12:13:04 UTC 2025","Checking role permissions > Admin permission","tests/ngf.test.js","",""
"","24036","Create a build page on PoE project","ngf-tests","Thu Sep 18 12:09:17 UTC 2025","passed","Thu Sep 18 12:09:41 UTC 2025","Creating UG Pages","tests/ngf.test.js","",""
"","7997","Game Manager role can't archive, duplicate ST pages","ngf-tests","Thu Sep 18 12:13:17 UTC 2025","passed","Thu Sep 18 12:13:25 UTC 2025","Checking role permissions > Game Manager permission","tests/ngf.test.js","",""
"","29620","Create a structure page on Nightreign project","ngf-tests","Thu Sep 18 12:07:35 UTC 2025","passed","Thu Sep 18 12:08:05 UTC 2025","Creating ST Pages","tests/ngf.test.js","",""
"","34195","Create a structure page on PoE project","ngf-tests","Thu Sep 18 12:07:33 UTC 2025","passed","Thu Sep 18 12:08:07 UTC 2025","Creating ST Pages","tests/ngf.test.js","",""
"","23457","Create a build page on ZZZ project","ngf-tests","Thu Sep 18 12:08:34 UTC 2025","passed","Thu Sep 18 12:08:57 UTC 2025","Creating UG Pages","tests/ngf.test.js","",""
"","31714","Create a structure page on MHW project","ngf-tests","Thu Sep 18 12:07:52 UTC 2025","passed","Thu Sep 18 12:08:24 UTC 2025","Creating ST Pages","tests/ngf.test.js","",""
"","25793","Admin role can delete the structure page on the ST page","ngf-tests","Thu Sep 18 12:12:21 UTC 2025","passed","Thu Sep 18 12:12:47 UTC 2025","Checking role permissions > Admin permission","tests/ngf.test.js","",""
"","26566","Create a structure page on Marvel Rivals project","ngf-tests","Thu Sep 18 12:08:07 UTC 2025","passed","Thu Sep 18 12:08:34 UTC 2025","Creating ST Pages","tests/ngf.test.js","",""
"","19721","Create a tier list page on Destiny 2 project","ngf-tests","Thu Sep 18 12:11:22 UTC 2025","passed","Thu Sep 18 12:11:41 UTC 2025","Creating UG Pages","tests/ngf.test.js","",""
"","21019","Create a tier list page on TFT project","ngf-tests","Thu Sep 18 12:11:01 UTC 2025","passed","Thu Sep 18 12:11:22 UTC 2025","Creating UG Pages","tests/ngf.test.js","",""
"","8338","Game Manager role can't publish ST pages","ngf-tests","Thu Sep 18 12:13:16 UTC 2025","passed","Thu Sep 18 12:13:25 UTC 2025","Checking role permissions > Game Manager permission","tests/ngf.test.js","",""
"","20683","Create a build page on Nightreign project","ngf-tests","Thu Sep 18 12:09:18 UTC 2025","passed","Thu Sep 18 12:09:38 UTC 2025","Creating UG Pages","tests/ngf.test.js","",""
"","6812","Internal Writer role has NO access to the Admin ST page","ngf-tests","Thu Sep 18 12:12:57 UTC 2025","passed","Thu Sep 18 12:13:04 UTC 2025","Checking role permissions > Internal Writer permission","tests/ngf.test.js","",""
"","26411","Create a structure page on Borderlands 4 project","ngf-tests","Thu Sep 18 12:08:32 UTC 2025","passed","Thu Sep 18 12:08:59 UTC 2025","Creating ST Pages","tests/ngf.test.js","",""
"","20406","Create a build page on Valorant project","ngf-tests","Thu Sep 18 12:08:57 UTC 2025","passed","Thu Sep 18 12:09:17 UTC 2025","Creating UG Pages","tests/ngf.test.js","",""
"","19305","Create a tier list page on Deadlock project","ngf-tests","Thu Sep 18 12:11:41 UTC 2025","passed","Thu Sep 18 12:12:01 UTC 2025","Creating UG Pages","tests/ngf.test.js","",""
"","20283","Create a tier list page on LoL project","ngf-tests","Thu Sep 18 12:11:22 UTC 2025","passed","Thu Sep 18 12:11:43 UTC 2025","Creating UG Pages","tests/ngf.test.js","",""
"","20199","Create a build page on TFT project","ngf-tests","Thu Sep 18 12:08:50 UTC 2025","passed","Thu Sep 18 12:09:10 UTC 2025","Creating UG Pages","tests/ngf.test.js","",""
"","6583","St Widget contains ""Edit"" button, ""Delete"" button & ""Create Page"" button is present on ST Admin page for Admin role","ngf-tests","Thu Sep 18 12:12:09 UTC 2025","passed","Thu Sep 18 12:12:15 UTC 2025","Checking role permissions > Admin permission","tests/ngf.test.js","",""
"","20097","Create a guide page on TFT project","ngf-tests","Thu Sep 18 12:10:03 UTC 2025","passed","Thu Sep 18 12:10:24 UTC 2025","Creating UG Pages","tests/ngf.test.js","",""
"","20750","Create a build page on LoL project","ngf-tests","Thu Sep 18 12:08:36 UTC 2025","passed","Thu Sep 18 12:08:57 UTC 2025","Creating UG Pages","tests/ngf.test.js","",""
"","2188","Check API Game Manager permission","ngf-tests","Thu Sep 18 12:13:25 UTC 2025","passed","Thu Sep 18 12:13:27 UTC 2025","Checking role permissions > Game Manager permission","tests/ngf.test.js","",""
"","21773","Admin role can upload an image to CDN on the ug page","ngf-tests","Thu Sep 18 12:12:55 UTC 2025","passed","Thu Sep 18 12:13:16 UTC 2025","Checking role permissions > Admin permission","tests/ngf.test.js","",""
"","19091","Create a tier list page on Valorant project","ngf-tests","Thu Sep 18 12:11:11 UTC 2025","passed","Thu Sep 18 12:11:30 UTC 2025","Creating UG Pages","tests/ngf.test.js","",""
"","21162","Create a build page on Bazaar project","ngf-tests","Thu Sep 18 12:09:10 UTC 2025","passed","Thu Sep 18 12:09:31 UTC 2025","Creating UG Pages","tests/ngf.test.js","",""
"","19115","Create a tier list page on The Bazaar project","ngf-tests","Thu Sep 18 12:11:43 UTC 2025","passed","Thu Sep 18 12:12:02 UTC 2025","Creating UG Pages","tests/ngf.test.js","",""
