"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","1975","St Widget contains ""Edit"" button, ""Delete"" button & ""Create Page"" button is present on ST Admin page for Admin role","ngf-chromium","Wed Jul 02 21:34:35 GMT 2025","passed","Wed Jul 02 21:34:37 GMT 2025","Checking role permissions > Admin permission","tests/ngf.test.js","",""
"","2104","Product sitemap is ok on PROD/STG","sitemap-tests","Wed Jul 02 21:32:30 GMT 2025","passed","Wed Jul 02 21:32:32 GMT 2025","","tests/sitemap.test.js","",""
"","4547","Create a guide page on PoE project","ngf-chromium","Wed Jul 02 21:34:03 GMT 2025","passed","Wed Jul 02 21:34:07 GMT 2025","Creating UG Pages","tests/ngf.test.js","",""
"","5783","Admin role can upload an image to CDN on the ug page","ngf-chromium","Wed Jul 02 21:35:26 GMT 2025","passed","Wed Jul 02 21:35:32 GMT 2025","Checking role permissions > Admin permission","tests/ngf.test.js","",""
"","7311","Create a structure page on ZZZ project","ngf-chromium","Wed Jul 02 21:33:25 GMT 2025","passed","Wed Jul 02 21:33:32 GMT 2025","Creating ST Pages","tests/ngf.test.js","",""
"","4091","Create a build page on Bazaar project","ngf-chromium","Wed Jul 02 21:33:40 GMT 2025","passed","Wed Jul 02 21:33:44 GMT 2025","Creating UG Pages","tests/ngf.test.js","",""
"","7087","Create a structure page on Mhw project","ngf-chromium","Wed Jul 02 21:33:03 GMT 2025","passed","Wed Jul 02 21:33:10 GMT 2025","Creating ST Pages","tests/ngf.test.js","",""
"","3162","View mode of the ""/qa-not-delete-st-page"" structure page is available for the Admin role","ngf-chromium","Wed Jul 02 21:34:37 GMT 2025","passed","Wed Jul 02 21:34:40 GMT 2025","Checking role permissions > Admin permission","tests/ngf.test.js","",""
"","7339","Create a structure page on Deadlock project","ngf-chromium","Wed Jul 02 21:32:55 GMT 2025","passed","Wed Jul 02 21:33:03 GMT 2025","Creating ST Pages","tests/ngf.test.js","",""
"","5267","Create a build page on PoE project","ngf-chromium","Wed Jul 02 21:33:49 GMT 2025","passed","Wed Jul 02 21:33:54 GMT 2025","Creating UG Pages","tests/ngf.test.js","",""
