"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","10462","Checking ""New Games"" in the navbar on https://mobalytics.gg","ngf-tests","2026-07-28","passed","2026-07-28","","ngf.test.js","",""
"","91396","Create a structure page on 2xko project","ngf-tests","2026-07-28","broken","2026-07-28","Creating ST Pages","ngf.test.js","",""
"","675","setup game manager","auth-setup","2026-07-28","passed","2026-07-28","","setup/auth.setup.test.js","",""
"","683","setup admin","auth-setup","2026-07-28","passed","2026-07-28","","setup/auth.setup.test.js","",""
"","17870","Change display name","account-tests","2026-07-28","passed","2026-07-28","","account.test.js","",""
"","91990","Create a structure page on STS 2 project","ngf-tests","2026-07-28","broken","2026-07-28","Creating ST Pages","ngf.test.js","",""
"","91478","Create a structure page on Overwatch project","ngf-tests","2026-07-28","broken","2026-07-28","Creating ST Pages","ngf.test.js","",""
"","16349","Delete mobalytics account","account-tests","2026-07-28","passed","2026-07-28","","account.test.js","",""
"","668","setup internal writer","auth-setup","2026-07-28","passed","2026-07-28","","setup/auth.setup.test.js","",""
"","92119","Create a structure page on Marathon project","ngf-tests","2026-07-28","broken","2026-07-28","Creating ST Pages","ngf.test.js","",""
