"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","162","setup game manager","auth-setup","2026-07-30","passed","2026-07-30","","setup/auth.setup.test.js","",""
"","16190","Change display name","account-tests","2026-07-30","passed","2026-07-30","","account.test.js","",""
"","90581","Create a structure page on STS 2 project","ngf-tests","2026-07-30","broken","2026-07-30","Creating ST Pages","ngf.test.js","",""
"","4196","Checking ""New Games"" in the navbar on https://stg.mobalytics.gg","ngf-tests","2026-07-30","passed","2026-07-30","","ngf.test.js","",""
"","244","setup internal writer","auth-setup","2026-07-30","passed","2026-07-30","","setup/auth.setup.test.js","",""
"","1039","setup admin","auth-setup","2026-07-30","passed","2026-07-30","","setup/auth.setup.test.js","",""
"","17640","Delete mobalytics account","account-tests","2026-07-30","passed","2026-07-30","","account.test.js","",""
