"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","5118","View mode of the ""/qa-not-delete-st-page"" structure page is available for the Admin role","ngf-tests","2026-06-18","passed","2026-06-18","Admin permission","ngf.test.js","",""
"","5723","Check static data on NGF The Bazaar","ngf-tests","2026-06-18","passed","2026-06-18","","ngf.test.js","",""
"","5173","View mode of the ""/qa-not-delete-st-page"" structure page is available for the Game Manager role","ngf-tests","2026-06-18","passed","2026-06-18","Game Manager permission","ngf.test.js","",""
"","11623","Create a structure page on Endfield project","ngf-tests","2026-06-18","passed","2026-06-18","Creating ST Pages","ngf.test.js","",""
"","8551","Create a guide page on TFT project","ngf-tests","2026-06-18","passed","2026-06-18","Creating UG Pages","ngf.test.js","",""
"","6733","Create a guide page on The Bazaar project","ngf-tests","2026-06-18","passed","2026-06-18","Creating UG Pages","ngf.test.js","",""
"","5591","Admin role has access to SEO modal on the structure pages","ngf-tests","2026-06-18","passed","2026-06-18","Admin permission","ngf.test.js","",""
"","5446","Check static data on NGF Riftbound","ngf-tests","2026-06-18","passed","2026-06-18","","ngf.test.js","",""
"","7009","Create a build page on Marathon project","ngf-tests","2026-06-18","passed","2026-06-18","Creating UG Pages","ngf.test.js","",""
"","6436","Create a tier-list page on 2XKO project","ngf-tests","2026-06-18","passed","2026-06-18","Creating UG Pages","ngf.test.js","",""
"","10987","Create a structure page on 2xko project","ngf-tests","2026-06-18","passed","2026-06-18","Creating ST Pages","ngf.test.js","",""
"","4502","Game Manager role can't archive, duplicate ST pages","ngf-tests","2026-06-18","passed","2026-06-18","Game Manager permission","ngf.test.js","",""
"","9355","Create a build page on TFT project","ngf-tests","2026-06-18","passed","2026-06-18","Creating UG Pages","ngf.test.js","",""
"","5367","Check static data on NGF Deadlock","ngf-tests","2026-06-18","passed","2026-06-18","","ngf.test.js","",""
"","10283","Admin role can upload a video to CDN on the structure pages","ngf-tests","2026-06-18","passed","2026-06-18","Admin permission","ngf.test.js","",""
