"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","9639","Check 100 links is opened successfully in the table on arknights-endfield sitemap: https://mobalytics.gg/arknights-endfield/sitemap.xml","sitemap-tests","Thu Feb 26 15:08:56 UTC 2026","passed","Thu Feb 26 15:09:05 UTC 2026","Sitemap links open successfully for each project","sitemap.test.js","",""
"","12808","Check 100 links is opened successfully in the table on mhw sitemap: https://mobalytics.gg/mhw/sitemap.xml","sitemap-tests","Thu Feb 26 15:09:15 UTC 2026","passed","Thu Feb 26 15:09:28 UTC 2026","Sitemap links open successfully for each project","sitemap.test.js","",""
"","148794","Check that hydration is ok on News","hydration-tests","Thu Feb 26 15:18:23 UTC 2026","passed","Thu Feb 26 15:20:51 UTC 2026","Check hydration is successfully for each project","hydration.test.js","",""
"","10896","Check 100 links is opened successfully in the table on poe sitemap: https://mobalytics.gg/poe/sitemap.xml","sitemap-tests","Thu Feb 26 15:09:04 UTC 2026","passed","Thu Feb 26 15:09:15 UTC 2026","Sitemap links open successfully for each project","sitemap.test.js","",""
"","12712","Check 100 links is opened successfully in the table on destiny-2 sitemap: https://mobalytics.gg/destiny-2/sitemap.xml","sitemap-tests","Thu Feb 26 15:08:45 UTC 2026","passed","Thu Feb 26 15:08:58 UTC 2026","Sitemap links open successfully for each project","sitemap.test.js","",""
"","13222","Check 100 featured builds is opened successfully on diablo-4 sitemap: https://mobalytics.gg/diablo-4/sitemap.xml","sitemap-tests","Thu Feb 26 15:08:25 UTC 2026","passed","Thu Feb 26 15:08:38 UTC 2026","Sitemap links open successfully for each project","sitemap.test.js","",""
"","8595","Check 100 links is opened successfully in the table on riftbound sitemap: https://mobalytics.gg/riftbound/sitemap.xml","sitemap-tests","Thu Feb 26 15:09:01 UTC 2026","passed","Thu Feb 26 15:09:09 UTC 2026","Sitemap links open successfully for each project","sitemap.test.js","",""
"","7818","Check 100 links is opened successfully in the table on valorant sitemap: https://mobalytics.gg/valorant/sitemap.xml","sitemap-tests","Thu Feb 26 15:08:37 UTC 2026","passed","Thu Feb 26 15:08:45 UTC 2026","Sitemap links open successfully for each project","sitemap.test.js","",""
"","198261","Check that hydration is ok on Valorant","hydration-tests","Thu Feb 26 15:09:43 UTC 2026","passed","Thu Feb 26 15:13:02 UTC 2026","Check hydration is successfully for each project","hydration.test.js","",""
"","37369","Check 100 links is opened successfully in the table on champions-sitemap: https://mobalytics.gg/champions-sitemap.xml","sitemap-tests","Thu Feb 26 15:08:27 UTC 2026","passed","Thu Feb 26 15:09:04 UTC 2026","Sitemap links open successfully for each project","sitemap.test.js","",""
"","9819","Check 100 links is opened successfully in the table on hades-2 sitemap: https://mobalytics.gg/hades-2/sitemap.xml","sitemap-tests","Thu Feb 26 15:09:05 UTC 2026","passed","Thu Feb 26 15:09:15 UTC 2026","Sitemap links open successfully for each project","sitemap.test.js","",""
"","206809","Check that hydration is ok on Borderlands-4","hydration-tests","Thu Feb 26 15:16:02 UTC 2026","passed","Thu Feb 26 15:19:29 UTC 2026","Check hydration is successfully for each project","hydration.test.js","",""
"","308364","Check that hydration is ok on PoE","hydration-tests","Thu Feb 26 15:14:18 UTC 2026","passed","Thu Feb 26 15:19:26 UTC 2026","Check hydration is successfully for each project","hydration.test.js","",""
"","163419","Check that hydration is ok on Champions-Sitemap","hydration-tests","Thu Feb 26 15:23:36 UTC 2026","passed","Thu Feb 26 15:26:20 UTC 2026","Check hydration is successfully for each project","hydration.test.js","",""
"","142954","Check that hydration is ok on Marathon","hydration-tests","Thu Feb 26 15:09:48 UTC 2026","passed","Thu Feb 26 15:12:11 UTC 2026","Check hydration is successfully for each project","hydration.test.js","",""
"","364396","Check that hydration is ok on TFT-Set16","hydration-tests","Thu Feb 26 15:22:44 UTC 2026","passed","Thu Feb 26 15:28:48 UTC 2026","Check hydration is successfully for each project","hydration.test.js","",""
"","217212","Check that hydration is ok on Hades-2","hydration-tests","Thu Feb 26 15:14:45 UTC 2026","passed","Thu Feb 26 15:18:22 UTC 2026","Check hydration is successfully for each project","hydration.test.js","",""
"","13428","Check 100 links is opened successfully in the table on zzz sitemap: https://mobalytics.gg/zzz/sitemap.xml","sitemap-tests","Thu Feb 26 15:09:13 UTC 2026","passed","Thu Feb 26 15:09:27 UTC 2026","Sitemap links open successfully for each project","sitemap.test.js","",""
"","3199","Check 100 links is opened successfully in the table on 2xko sitemap: https://mobalytics.gg/2xko/sitemap.xml","sitemap-tests","Thu Feb 26 15:08:58 UTC 2026","passed","Thu Feb 26 15:09:01 UTC 2026","Sitemap links open successfully for each project","sitemap.test.js","",""
"","197968","Check that hydration is ok on ZZZ","hydration-tests","Thu Feb 26 15:19:26 UTC 2026","passed","Thu Feb 26 15:22:44 UTC 2026","Check hydration is successfully for each project","hydration.test.js","",""
"","202136","Check that hydration is ok on Bazaar","hydration-tests","Thu Feb 26 15:22:08 UTC 2026","passed","Thu Feb 26 15:25:30 UTC 2026","Check hydration is successfully for each project","hydration.test.js","",""
"","40","Check 100 links is opened successfully in the table on overwatch sitemap: https://mobalytics.gg/overwatch/sitemap.xml","sitemap-tests","Thu Feb 26 15:09:42 UTC 2026","skipped","Thu Feb 26 15:09:42 UTC 2026","Sitemap links open successfully for each project","sitemap.test.js","",""
"","271004","Check that hydration is ok on MHW","hydration-tests","Thu Feb 26 15:20:32 UTC 2026","passed","Thu Feb 26 15:25:03 UTC 2026","Check hydration is successfully for each project","hydration.test.js","",""
"","9529","Check 100 links is opened successfully in the table on deadlock sitemap: https://mobalytics.gg/deadlock/sitemap.xml","sitemap-tests","Thu Feb 26 15:09:27 UTC 2026","passed","Thu Feb 26 15:09:36 UTC 2026","Sitemap links open successfully for each project","sitemap.test.js","",""
"","108275","Check that hydration is ok on 2xko","hydration-tests","Thu Feb 26 15:13:01 UTC 2026","passed","Thu Feb 26 15:14:49 UTC 2026","Check hydration is successfully for each project","hydration.test.js","",""
"","12203","Check 100 links is opened successfully in the table on sitemap_index: https://mobalytics.gg/sitemap_index.xml","sitemap-tests","Thu Feb 26 15:08:25 UTC 2026","passed","Thu Feb 26 15:08:37 UTC 2026","Sitemap links open successfully for each project","sitemap.test.js","",""
"","180188","Check that hydration is ok on Riftbound","hydration-tests","Thu Feb 26 15:13:02 UTC 2026","passed","Thu Feb 26 15:16:02 UTC 2026","Check hydration is successfully for each project","hydration.test.js","",""
"","159068","Check that hydration is ok on Marvel-Rivals","hydration-tests","Thu Feb 26 15:19:29 UTC 2026","passed","Thu Feb 26 15:22:08 UTC 2026","Check hydration is successfully for each project","hydration.test.js","",""
"","10559","Check 100 wiki pages is opened successfully on borderlands-4 sitemap: https://mobalytics.gg/borderlands-4/sitemap.xml","sitemap-tests","Thu Feb 26 15:08:25 UTC 2026","passed","Thu Feb 26 15:08:35 UTC 2026","Sitemap links open successfully for each project","sitemap.test.js","",""
"","12719","Check 100 links is opened successfully in the table on marvel-rivals sitemap: https://mobalytics.gg/marvel-rivals/sitemap.xml","sitemap-tests","Thu Feb 26 15:09:18 UTC 2026","passed","Thu Feb 26 15:09:31 UTC 2026","Sitemap links open successfully for each project","sitemap.test.js","",""
"","362059","Check 100 links is opened successfully in the table on tft set-16 sitemap: https://mobalytics.gg/tft/set16/sitemap.xml","sitemap-tests","Thu Feb 26 15:08:40 UTC 2026","passed","Thu Feb 26 15:14:42 UTC 2026","Sitemap links open successfully for each project","sitemap.test.js","",""
"","2922","Check 100 links is opened successfully in the table on elden-ring-nightreign sitemap: https://mobalytics.gg/elden-ring-nightreign/sitemap.xml","sitemap-tests","Thu Feb 26 15:09:15 UTC 2026","passed","Thu Feb 26 15:09:18 UTC 2026","Sitemap links open successfully for each project","sitemap.test.js","",""
