"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","78","Verify main pages for each project: https://mobalytics.gg/diablo-4/profile return a successful status code","sitemap-tests","2026-06-19","passed","2026-06-19","Sitemap links return a successful status code for each project","sitemap.test.js","",""
"","107","Verify main pages for each project: https://mobalytics.gg/mhw/weapons return a successful status code","sitemap-tests","2026-06-19","passed","2026-06-19","Sitemap links return a successful status code for each project","sitemap.test.js","",""
"","147","Verify main pages for each project: https://mobalytics.gg/tft/synergies/classes return a successful status code","sitemap-tests","2026-06-19","passed","2026-06-19","Sitemap links return a successful status code for each project","sitemap.test.js","",""
"","99","Verify main pages for each project: https://mobalytics.gg/the-bazaar/database/skills return a successful status code","sitemap-tests","2026-06-19","passed","2026-06-19","Sitemap links return a successful status code for each project","sitemap.test.js","",""
"","113","Verify main pages for each project: https://mobalytics.gg/poe-2/builds return a successful status code","sitemap-tests","2026-06-19","passed","2026-06-19","Sitemap links return a successful status code for each project","sitemap.test.js","",""
"","324221","Check that hydration is ok on PoE","hydration-tests","2026-06-19","passed","2026-06-19","Check hydration is successfully for each project","hydration.test.js","",""
"","99","Verify main pages for each project: https://mobalytics.gg/tft/tier-list/traits return a successful status code","sitemap-tests","2026-06-19","passed","2026-06-19","Sitemap links return a successful status code for each project","sitemap.test.js","",""
"","430","Verify that all 100 links in the tft-set4-5-sitemap return a successful status code","sitemap-tests","2026-06-19","failed","2026-06-19","Sitemap links return a successful status code for each project","sitemap.test.js","",""
"","104","Verify main pages for each project: https://mobalytics.gg/mhw/guides return a successful status code","sitemap-tests","2026-06-19","passed","2026-06-19","Sitemap links return a successful status code for each project","sitemap.test.js","",""
"","140","Verify main pages for each project: https://mobalytics.gg/destiny-2/builds return a successful status code","sitemap-tests","2026-06-19","passed","2026-06-19","Sitemap links return a successful status code for each project","sitemap.test.js","",""
"","108","Verify main pages for each project: https://mobalytics.gg/deadlock/build-stats return a successful status code","sitemap-tests","2026-06-19","passed","2026-06-19","Sitemap links return a successful status code for each project","sitemap.test.js","",""
"","179310","Check that hydration is ok on Borderlands-4","hydration-tests","2026-06-19","passed","2026-06-19","Check hydration is successfully for each project","hydration.test.js","",""
"","536","Verify main pages for each project: https://mobalytics.gg/diablo-4/profile/cliptis return a successful status code","sitemap-tests","2026-06-19","passed","2026-06-19","Sitemap links return a successful status code for each project","sitemap.test.js","",""
"","77","Verify main pages for each project: https://mobalytics.gg/poe/profile return a successful status code","sitemap-tests","2026-06-19","passed","2026-06-19","Sitemap links return a successful status code for each project","sitemap.test.js","",""
"","107","Verify main pages for each project: https://mobalytics.gg/destiny-2/weapons return a successful status code","sitemap-tests","2026-06-19","passed","2026-06-19","Sitemap links return a successful status code for each project","sitemap.test.js","",""
"","4502","Verify that all 100 links in the sts2-sitemap return a successful status code","sitemap-tests","2026-06-19","passed","2026-06-19","Sitemap links return a successful status code for each project","sitemap.test.js","",""
"","98","Verify main pages for each project: https://mobalytics.gg/zzz/characters return a successful status code","sitemap-tests","2026-06-19","passed","2026-06-19","Sitemap links return a successful status code for each project","sitemap.test.js","",""
"","98","Verify main pages for each project: https://mobalytics.gg/news return a successful status code","sitemap-tests","2026-06-19","passed","2026-06-19","Sitemap links return a successful status code for each project","sitemap.test.js","",""
"","244733","Check that hydration is ok on Hades-2","hydration-tests","2026-06-19","passed","2026-06-19","Check hydration is successfully for each project","hydration.test.js","",""
"","409","Verify that all 100 links in the tft-set16-sitemap return a successful status code","sitemap-tests","2026-06-19","failed","2026-06-19","Sitemap links return a successful status code for each project","sitemap.test.js","",""
