"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","18474","Create a structure page on Deadlock project","ngf-tests","Tue Nov 25 12:36:24 UTC 2025","passed","Tue Nov 25 12:36:42 UTC 2025","Creating ST Pages","ngf.test.js","",""
"","8347","Check static data on NGF Path of Exile","ngf-tests","Tue Nov 25 12:46:07 UTC 2025","passed","Tue Nov 25 12:46:15 UTC 2025","","ngf.test.js","",""
"","11371","Check the availability of advertising blocks for Elden Ring game","advertisement-tests","Tue Nov 25 12:34:32 UTC 2025","passed","Tue Nov 25 12:34:44 UTC 2025","","advertisement.test.js","",""
"","9723","View mode of the ""/qa-not-delete-st-page"" structure page is available for the Game Manager role","ngf-tests","Tue Nov 25 12:43:07 UTC 2025","passed","Tue Nov 25 12:43:17 UTC 2025","Game Manager permission","ngf.test.js","",""
"","22253","Create a structure page on PoE project","ngf-tests","Tue Nov 25 12:36:02 UTC 2025","passed","Tue Nov 25 12:36:24 UTC 2025","Creating ST Pages","ngf.test.js","",""
"","19552","Create a tier list page on Valorant project","ngf-tests","Tue Nov 25 12:40:47 UTC 2025","passed","Tue Nov 25 12:41:06 UTC 2025","Creating UG Pages","ngf.test.js","",""
"","683","Checking sitemap for Hades 2 game on https://mobalytics.gg/sitemap.xml","sitemap-tests","Tue Nov 25 12:35:08 UTC 2025","passed","Tue Nov 25 12:35:09 UTC 2025","","sitemap.test.js","",""
"","9121","Check the availability of advertising blocks for The Bazaar game","advertisement-tests","Tue Nov 25 12:34:54 UTC 2025","passed","Tue Nov 25 12:35:03 UTC 2025","","advertisement.test.js","",""
"","1777","Check API Internal Writer permission","ngf-tests","Tue Nov 25 12:43:05 UTC 2025","passed","Tue Nov 25 12:43:07 UTC 2025","Internal Writer permission","ngf.test.js","",""
"","23198","Create a guide page on Hades 2 project","ngf-tests","Tue Nov 25 12:39:49 UTC 2025","passed","Tue Nov 25 12:40:12 UTC 2025","Creating UG Pages","ngf.test.js","",""
"","21067","Create a tier list page on Destiny 2 project","ngf-tests","Tue Nov 25 12:40:51 UTC 2025","passed","Tue Nov 25 12:41:12 UTC 2025","Creating UG Pages","ngf.test.js","",""
"","630","Checking sitemap for Riftbound game on https://mobalytics.gg/sitemap.xml","sitemap-tests","Tue Nov 25 12:35:10 UTC 2025","passed","Tue Nov 25 12:35:10 UTC 2025","","sitemap.test.js","",""
"","15567","Check static data on NGF The Bazaar","ngf-tests","Tue Nov 25 12:44:25 UTC 2025","passed","Tue Nov 25 12:44:40 UTC 2025","","ngf.test.js","",""
"","23986","Create a structure page on Hades 2 project","ngf-tests","Tue Nov 25 12:36:51 UTC 2025","passed","Tue Nov 25 12:37:15 UTC 2025","Creating ST Pages","ngf.test.js","",""
"","9232","Check the availability of advertising blocks for Diablo 4 game","advertisement-tests","Tue Nov 25 12:34:26 UTC 2025","passed","Tue Nov 25 12:34:35 UTC 2025","","advertisement.test.js","",""
"","1817","Error validation: 404 status code & title on NGF page","others-tests","Tue Nov 25 12:44:42 UTC 2025","passed","Tue Nov 25 12:44:44 UTC 2025","","others.test.js","",""
"","18425","Create a build page on 2xko project","ngf-tests","Tue Nov 25 12:37:27 UTC 2025","passed","Tue Nov 25 12:37:45 UTC 2025","Creating UG Pages","ngf.test.js","",""
"","25625","Create a guide page on TFT project","ngf-tests","Tue Nov 25 12:39:23 UTC 2025","passed","Tue Nov 25 12:39:49 UTC 2025","Creating UG Pages","ngf.test.js","",""
"","22554","Create a build page on Nightreign project","ngf-tests","Tue Nov 25 12:38:18 UTC 2025","passed","Tue Nov 25 12:38:40 UTC 2025","Creating UG Pages","ngf.test.js","",""
"","28103","Check static data on NGF Borderlands 4","ngf-tests","Tue Nov 25 12:44:02 UTC 2025","passed","Tue Nov 25 12:44:31 UTC 2025","","ngf.test.js","",""
"","734","Checking sitemap for Champions game on https://mobalytics.gg/sitemap.xml","sitemap-tests","Tue Nov 25 12:35:06 UTC 2025","passed","Tue Nov 25 12:35:06 UTC 2025","","sitemap.test.js","",""
"","24454","Game Manager role can can upload an image to CDN on the ug page","ngf-tests","Tue Nov 25 12:43:19 UTC 2025","passed","Tue Nov 25 12:43:43 UTC 2025","Game Manager permission","ngf.test.js","",""
