"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","334458","Check that hydration is ok on PoE","hydration-tests","Fri Feb 27 06:55:13 UTC 2026","passed","Fri Feb 27 07:00:48 UTC 2026","Check hydration is successfully for each project","hydration.test.js","",""
"","1971","Check 100 links is opened successfully in the table on news sitemap: https://mobalytics.gg/news/sitemap.xml","sitemap-tests","Fri Feb 27 06:50:31 UTC 2026","passed","Fri Feb 27 06:50:33 UTC 2026","Sitemap links open successfully for each project","sitemap.test.js","",""
"","67","Check 100 links is opened successfully in the table on example-game sitemap: https://mobalytics.gg/example-game/sitemap.xml","sitemap-tests","Fri Feb 27 06:50:25 UTC 2026","skipped","Fri Feb 27 06:50:25 UTC 2026","Sitemap links open successfully for each project","sitemap.test.js","",""
"","196326","Check that hydration is ok on Bazaar","hydration-tests","Fri Feb 27 07:03:21 UTC 2026","passed","Fri Feb 27 07:06:37 UTC 2026","Check hydration is successfully for each project","hydration.test.js","",""
"","202516","Check that hydration is ok on ZZZ","hydration-tests","Fri Feb 27 07:00:30 UTC 2026","passed","Fri Feb 27 07:03:52 UTC 2026","Check hydration is successfully for each project","hydration.test.js","",""
"","54","Check 100 links is opened successfully in the table on overwatch sitemap: https://mobalytics.gg/overwatch/sitemap.xml","sitemap-tests","Fri Feb 27 06:50:48 UTC 2026","skipped","Fri Feb 27 06:50:48 UTC 2026","Sitemap links open successfully for each project","sitemap.test.js","",""
"","296990","Check 100 links is opened successfully in the table on tft set-16 sitemap: https://mobalytics.gg/tft/set16/sitemap.xml","sitemap-tests","Fri Feb 27 06:50:13 UTC 2026","passed","Fri Feb 27 06:55:10 UTC 2026","Sitemap links open successfully for each project","sitemap.test.js","",""
"","128336","Check that hydration is ok on Endfield","hydration-tests","Fri Feb 27 06:53:06 UTC 2026","passed","Fri Feb 27 06:55:14 UTC 2026","Check hydration is successfully for each project","hydration.test.js","",""
"","152693","Check that hydration is ok on Marvel-Rivals","hydration-tests","Fri Feb 27 07:00:48 UTC 2026","passed","Fri Feb 27 07:03:21 UTC 2026","Check hydration is successfully for each project","hydration.test.js","",""
"","334142","Check that hydration is ok on PoE-2","hydration-tests","Fri Feb 27 06:55:46 UTC 2026","passed","Fri Feb 27 07:01:20 UTC 2026","Check hydration is successfully for each project","hydration.test.js","",""
"","186339","Check that hydration is ok on Riftbound","hydration-tests","Fri Feb 27 06:54:17 UTC 2026","passed","Fri Feb 27 06:57:24 UTC 2026","Check hydration is successfully for each project","hydration.test.js","",""
"","227868","Check that hydration is ok on MHW","hydration-tests","Fri Feb 27 07:01:20 UTC 2026","passed","Fri Feb 27 07:05:08 UTC 2026","Check hydration is successfully for each project","hydration.test.js","",""
"","163585","Check that hydration is ok on Deadlock","hydration-tests","Fri Feb 27 07:01:50 UTC 2026","passed","Fri Feb 27 07:04:34 UTC 2026","Check hydration is successfully for each project","hydration.test.js","",""
"","243594","Check that hydration is ok on Hades-2","hydration-tests","Fri Feb 27 06:55:14 UTC 2026","passed","Fri Feb 27 06:59:18 UTC 2026","Check hydration is successfully for each project","hydration.test.js","",""
"","6766","Check 100 links is opened successfully in the table on tft set4-5 sitemap: https://mobalytics.gg/tft/set4-5/sitemap.xml","sitemap-tests","Fri Feb 27 06:50:16 UTC 2026","passed","Fri Feb 27 06:50:23 UTC 2026","Sitemap links open successfully for each project","sitemap.test.js","",""
"","6753","Check 100 links is opened successfully in the table on mhw sitemap: https://mobalytics.gg/mhw/sitemap.xml","sitemap-tests","Fri Feb 27 06:50:34 UTC 2026","passed","Fri Feb 27 06:50:41 UTC 2026","Sitemap links open successfully for each project","sitemap.test.js","",""
"","6204","Check 100 links is opened successfully in the table on destiny-2 sitemap: https://mobalytics.gg/destiny-2/sitemap.xml","sitemap-tests","Fri Feb 27 06:50:17 UTC 2026","passed","Fri Feb 27 06:50:24 UTC 2026","Sitemap links open successfully for each project","sitemap.test.js","",""
"","5342","Check 100 links is opened successfully in the table on poe sitemap: https://mobalytics.gg/poe/sitemap.xml","sitemap-tests","Fri Feb 27 06:50:27 UTC 2026","passed","Fri Feb 27 06:50:33 UTC 2026","Sitemap links open successfully for each project","sitemap.test.js","",""
"","456","Check project links in the main sitemap list https://mobalytics.gg/sitemap.xml","sitemap-tests","Fri Feb 27 06:50:05 UTC 2026","passed","Fri Feb 27 06:50:06 UTC 2026","","sitemap.test.js","",""
"","1411","Check 100 links is opened successfully in the table on elden-ring-nightreign sitemap: https://mobalytics.gg/elden-ring-nightreign/sitemap.xml","sitemap-tests","Fri Feb 27 06:50:33 UTC 2026","passed","Fri Feb 27 06:50:34 UTC 2026","Sitemap links open successfully for each project","sitemap.test.js","",""
"","207426","Check that hydration is ok on Valorant","hydration-tests","Fri Feb 27 06:50:50 UTC 2026","passed","Fri Feb 27 06:54:17 UTC 2026","Check hydration is successfully for each project","hydration.test.js","",""
"","386","Check 100 links is opened successfully in the table on tft sitemap: https://mobalytics.gg/tft/sitemap.xml","sitemap-tests","Fri Feb 27 06:50:12 UTC 2026","passed","Fri Feb 27 06:50:13 UTC 2026","Sitemap links open successfully for each project","sitemap.test.js","",""
"","6116","Check 100 links is opened successfully in the table on zzz sitemap: https://mobalytics.gg/zzz/sitemap.xml","sitemap-tests","Fri Feb 27 06:50:33 UTC 2026","passed","Fri Feb 27 06:50:39 UTC 2026","Sitemap links open successfully for each project","sitemap.test.js","",""
"","152414","Check that hydration is ok on News","hydration-tests","Fri Feb 27 06:59:18 UTC 2026","passed","Fri Feb 27 07:01:50 UTC 2026","Check hydration is successfully for each project","hydration.test.js","",""
"","4482","Check 100 links is opened successfully in the table on riftbound sitemap: https://mobalytics.gg/riftbound/sitemap.xml","sitemap-tests","Fri Feb 27 06:50:25 UTC 2026","passed","Fri Feb 27 06:50:30 UTC 2026","Sitemap links open successfully for each project","sitemap.test.js","",""
"","133437","Check that hydration is ok on Marathon","hydration-tests","Fri Feb 27 06:50:52 UTC 2026","passed","Fri Feb 27 06:53:05 UTC 2026","Check hydration is successfully for each project","hydration.test.js","",""
"","11704","Check 100 links is opened successfully in the table on sitemap_index: https://mobalytics.gg/sitemap_index.xml","sitemap-tests","Fri Feb 27 06:50:05 UTC 2026","passed","Fri Feb 27 06:50:17 UTC 2026","Sitemap links open successfully for each project","sitemap.test.js","",""
"","4793","Check 100 links is opened successfully in the table on deadlock sitemap: https://mobalytics.gg/deadlock/sitemap.xml","sitemap-tests","Fri Feb 27 06:50:39 UTC 2026","passed","Fri Feb 27 06:50:44 UTC 2026","Sitemap links open successfully for each project","sitemap.test.js","",""
"","7244","Check 100 links is opened successfully in the table on poe-2 sitemap: https://mobalytics.gg/poe-2/sitemap.xml","sitemap-tests","Fri Feb 27 06:50:41 UTC 2026","passed","Fri Feb 27 06:50:48 UTC 2026","Sitemap links open successfully for each project","sitemap.test.js","",""
"","5854","Check 100 wiki pages is opened successfully on borderlands-4 sitemap: https://mobalytics.gg/borderlands-4/sitemap.xml","sitemap-tests","Fri Feb 27 06:50:05 UTC 2026","passed","Fri Feb 27 06:50:11 UTC 2026","Sitemap links open successfully for each project","sitemap.test.js","",""
"","5036","Check 100 links is opened successfully in the table on the-bazaar sitemap: https://mobalytics.gg/the-bazaar/sitemap.xml","sitemap-tests","Fri Feb 27 06:50:42 UTC 2026","passed","Fri Feb 27 06:50:47 UTC 2026","Sitemap links open successfully for each project","sitemap.test.js","",""
"","24740","Check 100 links is opened successfully in the table on champions-sitemap: https://mobalytics.gg/champions-sitemap.xml","sitemap-tests","Fri Feb 27 06:50:06 UTC 2026","passed","Fri Feb 27 06:50:31 UTC 2026","Sitemap links open successfully for each project","sitemap.test.js","",""
"","6657","Check 100 links is opened successfully in the table on marvel-rivals sitemap: https://mobalytics.gg/marvel-rivals/sitemap.xml","sitemap-tests","Fri Feb 27 06:50:35 UTC 2026","passed","Fri Feb 27 06:50:42 UTC 2026","Sitemap links open successfully for each project","sitemap.test.js","",""
"","4583","Check 100 links is opened successfully in the table on arknights-endfield sitemap: https://mobalytics.gg/arknights-endfield/sitemap.xml","sitemap-tests","Fri Feb 27 06:50:23 UTC 2026","passed","Fri Feb 27 06:50:27 UTC 2026","Sitemap links open successfully for each project","sitemap.test.js","",""
"","185888","Check that hydration is ok on Borderlands-4","hydration-tests","Fri Feb 27 06:57:24 UTC 2026","passed","Fri Feb 27 07:00:30 UTC 2026","Check hydration is successfully for each project","hydration.test.js","",""
"","114416","Check that hydration is ok on 2xko","hydration-tests","Fri Feb 27 06:53:51 UTC 2026","passed","Fri Feb 27 06:55:46 UTC 2026","Check hydration is successfully for each project","hydration.test.js","",""
"","181190","Check that hydration is ok on Destiny-2","hydration-tests","Fri Feb 27 06:50:50 UTC 2026","passed","Fri Feb 27 06:53:51 UTC 2026","Check hydration is successfully for each project","hydration.test.js","",""
