"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","343","MHW link is present on the prod sitemap","sitemap-tests","Mon May 26 18:57:34 GMT 2025","passed","Mon May 26 18:57:34 GMT 2025","","sitemap.test.js","",""
"","622","Sitemap_index link is present on the prod sitemap","sitemap-tests","Mon May 26 18:57:32 GMT 2025","passed","Mon May 26 18:57:33 GMT 2025","","sitemap.test.js","",""
"","730","Product-sitemap link is present on the prod sitemap","sitemap-tests","Mon May 26 18:57:32 GMT 2025","passed","Mon May 26 18:57:33 GMT 2025","","sitemap.test.js","",""
"","378","PoE link is present on the prod sitemap","sitemap-tests","Mon May 26 18:57:34 GMT 2025","passed","Mon May 26 18:57:34 GMT 2025","","sitemap.test.js","",""
"","403","Bazaar link is present on the prod sitemap","sitemap-tests","Mon May 26 18:57:34 GMT 2025","passed","Mon May 26 18:57:34 GMT 2025","","sitemap.test.js","",""
"","400","Deadlock link is present on the prod sitemap","sitemap-tests","Mon May 26 18:57:34 GMT 2025","passed","Mon May 26 18:57:34 GMT 2025","","sitemap.test.js","",""
"","693","There is no a new game on the prod sitemap","sitemap-tests","Mon May 26 18:57:32 GMT 2025","passed","Mon May 26 18:57:33 GMT 2025","","sitemap.test.js","",""
"","13570","There is no a new game in navbar on the production","ngf-firefox","Mon May 26 18:57:36 GMT 2025","passed","Mon May 26 18:57:49 GMT 2025","","ngf.test.js","",""
"","640","Valorant link is present on the prod sitemap","sitemap-tests","Mon May 26 18:57:32 GMT 2025","passed","Mon May 26 18:57:33 GMT 2025","","sitemap.test.js","",""
"","19150","Go to structure page","ngf-firefox","Mon May 26 18:57:36 GMT 2025","passed","Mon May 26 18:57:55 GMT 2025","","ngf.test.js","",""
"","16305","Go to structure page","ngf-chromium","Mon May 26 18:57:36 GMT 2025","passed","Mon May 26 18:57:52 GMT 2025","","ngf.test.js","",""
"","9371","There is no a new game in navbar on the production","ngf-chromium","Mon May 26 18:57:36 GMT 2025","passed","Mon May 26 18:57:45 GMT 2025","","ngf.test.js","",""
"","413","Elden Ring link is present on the prod sitemap","sitemap-tests","Mon May 26 18:57:34 GMT 2025","passed","Mon May 26 18:57:34 GMT 2025","","sitemap.test.js","",""
"","505","Set 10 link is present on the prod sitemap","sitemap-tests","Mon May 26 18:57:33 GMT 2025","passed","Mon May 26 18:57:34 GMT 2025","","sitemap.test.js","",""
"","365","Marvel Rivals link is present on the prod sitemap","sitemap-tests","Mon May 26 18:57:34 GMT 2025","passed","Mon May 26 18:57:34 GMT 2025","","sitemap.test.js","",""
"","565","Destiny 2 link is present on the prod sitemap","sitemap-tests","Mon May 26 18:57:34 GMT 2025","passed","Mon May 26 18:57:34 GMT 2025","","sitemap.test.js","",""
"","445","Set 14 link is present on the prod sitemap","sitemap-tests","Mon May 26 18:57:33 GMT 2025","passed","Mon May 26 18:57:34 GMT 2025","","sitemap.test.js","",""
"","377","Diablo 4 link is present on the prod sitemap","sitemap-tests","Mon May 26 18:57:34 GMT 2025","passed","Mon May 26 18:57:34 GMT 2025","","sitemap.test.js","",""
"","426","Lost Ark link is present on the prod sitemap","sitemap-tests","Mon May 26 18:57:33 GMT 2025","passed","Mon May 26 18:57:34 GMT 2025","","sitemap.test.js","",""
"","423","TFT link is present on the prod sitemap","sitemap-tests","Mon May 26 18:57:33 GMT 2025","passed","Mon May 26 18:57:34 GMT 2025","","sitemap.test.js","",""
