"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","66","Verify main pages for each project: https://mobalytics.gg/deadlock/weapon-items return a successful status code","sitemap-tests","Fri Apr 10 06:11:30 UTC 2026","passed","Fri Apr 10 06:11:30 UTC 2026","Sitemap links return a successful status code for each project","sitemap.test.js","",""
"","129","Verify main pages for each project: https://mobalytics.gg/news return a successful status code","sitemap-tests","Fri Apr 10 06:11:31 UTC 2026","passed","Fri Apr 10 06:11:31 UTC 2026","Sitemap links return a successful status code for each project","sitemap.test.js","",""
"","246","Verify main pages for each project: https://mobalytics.gg/slay-the-spire-2/profile return a successful status code","sitemap-tests","Fri Apr 10 06:11:31 UTC 2026","passed","Fri Apr 10 06:11:31 UTC 2026","Sitemap links return a successful status code for each project","sitemap.test.js","",""
"","83","Verify main pages for each project: https://mobalytics.gg/tft/tier-list/champions return a successful status code","sitemap-tests","Fri Apr 10 06:11:28 UTC 2026","passed","Fri Apr 10 06:11:28 UTC 2026","Sitemap links return a successful status code for each project","sitemap.test.js","",""
"","381","Verify main pages for each project: https://mobalytics.gg/deadlock/player-profile return a successful status code","sitemap-tests","Fri Apr 10 06:11:30 UTC 2026","passed","Fri Apr 10 06:11:30 UTC 2026","Sitemap links return a successful status code for each project","sitemap.test.js","",""
"","67","Verify main pages for each project: https://mobalytics.gg/news/goty-watch return a successful status code","sitemap-tests","Fri Apr 10 06:11:31 UTC 2026","passed","Fri Apr 10 06:11:31 UTC 2026","Sitemap links return a successful status code for each project","sitemap.test.js","",""
"","296006","Check that hydration is ok on PoE","hydration-tests","Fri Apr 10 06:16:59 UTC 2026","passed","Fri Apr 10 06:21:55 UTC 2026","Check hydration is successfully for each project","hydration.test.js","",""
"","5807","Verify that all 100 links in the endfield-sitemap return a successful status code","sitemap-tests","Fri Apr 10 06:12:24 UTC 2026","passed","Fri Apr 10 06:12:30 UTC 2026","Sitemap links return a successful status code for each project","sitemap.test.js","",""
"","130364","Check that hydration is ok on Bazaar","hydration-tests","Fri Apr 10 06:35:21 UTC 2026","passed","Fri Apr 10 06:37:32 UTC 2026","Check hydration is successfully for each project","hydration.test.js","",""
"","54","Verify main pages for each project: https://mobalytics.gg/mhw/guides return a successful status code","sitemap-tests","Fri Apr 10 06:11:30 UTC 2026","passed","Fri Apr 10 06:11:30 UTC 2026","Sitemap links return a successful status code for each project","sitemap.test.js","",""
