"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","11698","Check advertisement blocks for unauthorized user - Hades 2 in desktop at 640x1024 viewport size","advertisement-tests","2026-06-05","passed","2026-06-05","Verify ad blocks within the desktop viewport range (576-767px) for different user roles","advertisement.test.js","",""
"","2973","Check video block, footer banner, L vertical banner for plus user - Deadlock in desktop at 1280x800 viewport size","advertisement-tests","2026-06-05","passed","2026-06-05","Verify ad blocks within the desktop viewport range (1233-1411px) for different user roles","advertisement.test.js","",""
"","8252","Check advertisement blocks for ad free user - Borderlands 4 in desktop at 640x1024 viewport size","advertisement-tests","2026-06-05","passed","2026-06-05","Verify ad blocks within the desktop viewport range (576-767px) for different user roles","advertisement.test.js","",""
"","9713","Check advertisement blocks for plus user - TFT in desktop at 800x800 viewport size","advertisement-tests","2026-06-05","passed","2026-06-05","Verify video ad block & footer banner within the desktop viewport range (768-1023px) for different user roles","advertisement.test.js","",""
"","12069","Check video block & footer banner for unauthorized user - Hades 2 in mobile at 360x780 viewport size","advertisement-tests","2026-06-05","passed","2026-06-05","Verify ad blocks within the mobile viewport range (320–575px) for different user roles","advertisement.test.js","",""
"","8428","Check advertisement blocks for ad free user - Deadlock in desktop at 640x1024 viewport size","advertisement-tests","2026-06-05","passed","2026-06-05","Verify ad blocks within the desktop viewport range (576-767px) for different user roles","advertisement.test.js","",""
"","16267","Check video block, footer banner, L vertical banner for regular user - Deadlock in desktop at 1280x800 viewport size","advertisement-tests","2026-06-05","passed","2026-06-05","Verify ad blocks within the desktop viewport range (1233-1411px) for different user roles","advertisement.test.js","",""
"","4559","Check advertisement blocks for plus user - Nightreign in desktop at 640x1024 viewport size","advertisement-tests","2026-06-05","passed","2026-06-05","Verify ad blocks within the desktop viewport range (576-767px) for different user roles","advertisement.test.js","",""
"","10635","Check ad blocks for plus user - Marvel Rivals in mobile at 360x780 viewport size","advertisement-tests","2026-06-05","passed","2026-06-05","Verify ad blocks within the mobile viewport range (320–575px) for different user roles","advertisement.test.js","",""
"","10443","Check advertisement blocks for unauthorized user - Monster Hunter Wilds in desktop at 640x1024 viewport size","advertisement-tests","2026-06-05","passed","2026-06-05","Verify ad blocks within the desktop viewport range (576-767px) for different user roles","advertisement.test.js","",""
"","9258","Check advertisement blocks for plus user - Marathon in desktop at 800x800 viewport size","advertisement-tests","2026-06-05","passed","2026-06-05","Verify video ad block & footer banner within the desktop viewport range (768-1023px) for different user roles","advertisement.test.js","",""
"","12692","Check video block & footer banner for ad free user - LoL in desktop at 1100x800 viewport size","advertisement-tests","2026-06-05","passed","2026-06-05","Verify ad blocks within the desktop viewport range (1024-1232px) for different user roles","advertisement.test.js","",""
