"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","6044","Check static data on NGF Diablo 4","ngf-tests","Thu Apr 02 08:23:23 UTC 2026","passed","Thu Apr 02 08:23:29 UTC 2026","","ngf.test.js","",""
"","7018","Create a build page on PoE 2 project","ngf-tests","Thu Apr 02 08:15:00 UTC 2026","passed","Thu Apr 02 08:15:07 UTC 2026","Creating UG Pages","ngf.test.js","",""
"","67926","Check x-moba-ssr-cache header & new content are present on MHW build page","others-tests","Thu Apr 02 08:24:31 UTC 2026","passed","Thu Apr 02 08:25:39 UTC 2026","","others.test.js","",""
"","3099","Check video block, footer banner, L vertical banner, S vertical banner for unauthorized user - 2XKO in desktop at 1680x1050 viewport size","advertisement-tests","Thu Apr 02 08:26:03 UTC 2026","passed","Thu Apr 02 08:26:06 UTC 2026","Verify ad blocks within the desktop viewport range (>1412px) for different user roles","advertisement.test.js","",""
"","10209","Create a structure page on ZZZ project","ngf-tests","Thu Apr 02 08:13:09 UTC 2026","passed","Thu Apr 02 08:13:19 UTC 2026","Creating ST Pages","ngf.test.js","",""
"","6669","Create a build page on The Bazaar project","ngf-tests","Thu Apr 02 08:15:14 UTC 2026","passed","Thu Apr 02 08:15:20 UTC 2026","Creating UG Pages","ngf.test.js","",""
"","6073","Create a build page on Deadlock project","ngf-tests","Thu Apr 02 08:14:54 UTC 2026","passed","Thu Apr 02 08:15:00 UTC 2026","Creating UG Pages","ngf.test.js","",""
"","5918","Create a build page on Val project","ngf-tests","Thu Apr 02 08:13:43 UTC 2026","passed","Thu Apr 02 08:13:49 UTC 2026","Creating UG Pages","ngf.test.js","",""
"","6318","Create a guide page on Marvel Rivals project","ngf-tests","Thu Apr 02 08:16:10 UTC 2026","passed","Thu Apr 02 08:16:16 UTC 2026","Creating UG Pages","ngf.test.js","",""
"","5409","Create a guide page on Endfield project","ngf-tests","Thu Apr 02 08:17:25 UTC 2026","passed","Thu Apr 02 08:17:30 UTC 2026","Creating UG Pages","ngf.test.js","",""
